Society,Year,Node,Coherence,Capacity,Stress,Abstraction,Node_Value_Calc,Bond_Strength_Calc,Lambda2_Calc,V_Mean_Calc,V_Min_Calc,CAMS_v1_Regime,Regime_Label_Calc
Russia,2014,Archive,6.2,5.8,4.0,7.0,11.5,0.2244,1.4847,10.988,8.8,STRAINED_COHERENT,Strained-Coherent
Russia,2014,Craft,6.2,6.2,5.2,6.0,10.2,0.2568,1.4847,10.988,8.8,STRAINED_COHERENT,Strained-Coherent
Russia,2014,Flow,6.0,6.4,6.0,6.4,9.6,0.2458,1.4847,10.988,8.8,STRAINED_COHERENT,Strained-Coherent
Russia,2014,Hands,5.8,6.4,4.8,5.0,9.9,0.2509,1.4847,10.988,8.8,STRAINED_COHERENT,Strained-Coherent
Russia,2014,Helm,7.0,6.6,5.8,8.0,11.8,0.2684,1.4847,10.988,8.8,STRAINED_COHERENT,Strained-Coherent
Russia,2014,Lore,6.2,6.0,4.6,7.0,11.1,0.2169,1.4847,10.988,8.8,STRAINED_COHERENT,Strained-Coherent
Russia,2014,Shield,8.4,7.6,4.8,7.6,15.0,0.2942,1.4847,10.988,8.8,STRAINED_COHERENT,Strained-Coherent
Russia,2014,Stewards,6.0,5.8,5.6,5.2,8.8,0.1934,1.4847,10.988,8.8,STRAINED_COHERENT,Strained-Coherent
Russia,2015,Archive,6.0,6.0,5.0,6.6,10.3,0.1908,1.2543,9.362,6.0,STRAINED_COHERENT,Strained-Coherent
Russia,2015,Craft,5.0,5.4,5.8,6.0,7.6,0.2152,1.2543,9.362,6.0,STRAINED_COHERENT,Strained-Coherent
Russia,2015,Flow,5.4,5.2,7.0,4.8,6.0,0.1967,1.2543,9.362,6.0,STRAINED_COHERENT,Strained-Coherent
Russia,2015,Hands,5.0,4.6,5.4,4.4,6.4,0.2089,1.2543,9.362,6.0,STRAINED_COHERENT,Strained-Coherent
Russia,2015,Helm,7.0,6.2,6.4,7.6,10.6,0.2348,1.2543,9.362,6.0,STRAINED_COHERENT,Strained-Coherent
Russia,2015,Lore,6.0,6.0,4.8,7.2,10.8,0.1959,1.2543,9.362,6.0,STRAINED_COHERENT,Strained-Coherent
Russia,2015,Shield,8.0,8.0,4.8,8.0,15.2,0.267,1.2543,9.362,6.0,STRAINED_COHERENT,Strained-Coherent
Russia,2015,Stewards,4.8,6.6,6.0,5.2,8.0,0.1637,1.2543,9.362,6.0,STRAINED_COHERENT,Strained-Coherent
Russia,2016,Archive,5.8,6.2,5.2,7.2,10.4,0.1877,1.1807,9.088,4.5,STRAINED_COHERENT,Strained-Coherent
Russia,2016,Craft,5.2,5.0,5.8,6.2,7.5,0.2169,1.1807,9.088,4.5,STRAINED_COHERENT,Strained-Coherent
Russia,2016,Flow,5.0,4.2,7.2,5.0,4.5,0.1903,1.1807,9.088,4.5,STRAINED_COHERENT,Strained-Coherent
Russia,2016,Hands,4.8,4.8,6.2,4.8,5.8,0.1985,1.1807,9.088,4.5,STRAINED_COHERENT,Strained-Coherent
Russia,2016,Helm,7.6,6.2,5.6,7.0,11.7,0.2453,1.1807,9.088,4.5,STRAINED_COHERENT,Strained-Coherent
Russia,2016,Lore,6.4,5.6,5.0,6.8,10.4,0.1922,1.1807,9.088,4.5,STRAINED_COHERENT,Strained-Coherent
Russia,2016,Shield,8.0,8.2,5.2,8.6,15.3,0.2623,1.1807,9.088,4.5,STRAINED_COHERENT,Strained-Coherent
Russia,2016,Stewards,4.6,6.6,6.2,4.2,7.1,0.1524,1.1807,9.088,4.5,STRAINED_COHERENT,Strained-Coherent
Russia,2017,Archive,6.4,6.0,3.8,7.0,12.1,0.2338,1.5655,11.15,8.9,STRAINED_COHERENT,Strained-Coherent
Russia,2017,Craft,5.8,6.6,5.4,6.8,10.4,0.2622,1.5655,11.15,8.9,STRAINED_COHERENT,Strained-Coherent
Russia,2017,Flow,6.4,6.4,4.6,5.8,11.1,0.2739,1.5655,11.15,8.9,STRAINED_COHERENT,Strained-Coherent
Russia,2017,Hands,6.4,4.6,4.8,5.4,8.9,0.2678,1.5655,11.15,8.9,STRAINED_COHERENT,Strained-Coherent
Russia,2017,Helm,6.8,6.6,5.4,6.8,11.4,0.2725,1.5655,11.15,8.9,STRAINED_COHERENT,Strained-Coherent
Russia,2017,Lore,6.0,5.6,5.4,7.2,9.8,0.2113,1.5655,11.15,8.9,STRAINED_COHERENT,Strained-Coherent
Russia,2017,Shield,7.8,8.4,4.2,8.0,16.0,0.3096,1.5655,11.15,8.9,STRAINED_COHERENT,Strained-Coherent
Russia,2017,Stewards,6.4,5.6,5.0,5.0,9.5,0.2071,1.5655,11.15,8.9,STRAINED_COHERENT,Strained-Coherent
Russia,2018,Archive,6.0,6.8,4.0,6.6,12.1,0.2223,1.519,11.062,8.0,STRAINED_COHERENT,Strained-Coherent
Russia,2018,Craft,6.6,6.2,5.2,5.8,10.5,0.2644,1.519,11.062,8.0,STRAINED_COHERENT,Strained-Coherent
Russia,2018,Flow,5.6,6.0,4.8,6.6,10.1,0.2655,1.519,11.062,8.0,STRAINED_COHERENT,Strained-Coherent
Russia,2018,Hands,5.6,4.8,4.6,4.4,8.0,0.2513,1.519,11.062,8.0,STRAINED_COHERENT,Strained-Coherent
Russia,2018,Helm,7.2,6.6,4.6,7.2,12.8,0.2894,1.519,11.062,8.0,STRAINED_COHERENT,Strained-Coherent
Russia,2018,Lore,6.0,6.4,5.2,6.8,10.6,0.2086,1.519,11.062,8.0,STRAINED_COHERENT,Strained-Coherent
Russia,2018,Shield,7.2,8.0,4.2,8.2,15.1,0.3025,1.519,11.062,8.0,STRAINED_COHERENT,Strained-Coherent
Russia,2018,Stewards,6.0,6.0,5.0,4.6,9.3,0.1982,1.519,11.062,8.0,STRAINED_COHERENT,Strained-Coherent
Russia,2019,Archive,6.0,5.6,3.6,7.0,11.5,0.2344,1.5852,11.175,8.1,STRAINED_COHERENT,Strained-Coherent
Russia,2019,Craft,6.6,5.4,5.8,5.4,8.9,0.2557,1.5852,11.175,8.1,STRAINED_COHERENT,Strained-Coherent
Russia,2019,Flow,6.6,5.6,5.0,5.8,10.1,0.2708,1.5852,11.175,8.1,STRAINED_COHERENT,Strained-Coherent
Russia,2019,Hands,5.8,4.8,4.8,4.6,8.1,0.2555,1.5852,11.175,8.1,STRAINED_COHERENT,Strained-Coherent
Russia,2019,Helm,7.6,7.0,4.6,6.8,13.4,0.2944,1.5852,11.175,8.1,STRAINED_COHERENT,Strained-Coherent
Russia,2019,Lore,5.6,6.2,4.6,6.6,10.5,0.2157,1.5852,11.175,8.1,STRAINED_COHERENT,Strained-Coherent
Russia,2019,Shield,8.8,8.0,4.4,7.6,16.2,0.3142,1.5852,11.175,8.1,STRAINED_COHERENT,Strained-Coherent
Russia,2019,Stewards,6.6,6.4,5.0,5.4,10.7,0.2125,1.5852,11.175,8.1,STRAINED_COHERENT,Strained-Coherent
Russia,2020,Archive,6.0,6.4,4.8,7.4,11.3,0.1919,1.2344,8.775,5.6,STRAINED_COHERENT,Strained-Coherent
Russia,2020,Craft,5.2,5.2,5.8,5.6,7.4,0.2082,1.2344,8.775,5.6,STRAINED_COHERENT,Strained-Coherent
Russia,2020,Flow,5.4,5.0,7.2,4.8,5.6,0.1887,1.2344,8.775,5.6,STRAINED_COHERENT,Strained-Coherent
Russia,2020,Hands,5.2,4.6,6.6,5.2,5.8,0.1961,1.2344,8.775,5.6,STRAINED_COHERENT,Strained-Coherent
Russia,2020,Helm,6.8,6.2,6.2,7.2,10.4,0.2266,1.2344,8.775,5.6,STRAINED_COHERENT,Strained-Coherent
Russia,2020,Lore,6.2,5.4,6.2,7.2,9.0,0.1779,1.2344,8.775,5.6,STRAINED_COHERENT,Strained-Coherent
Russia,2020,Shield,6.6,6.8,4.8,6.8,12.0,0.241,1.2344,8.775,5.6,STRAINED_COHERENT,Strained-Coherent
Russia,2020,Stewards,6.0,6.6,6.4,5.0,8.7,0.1642,1.2344,8.775,5.6,STRAINED_COHERENT,Strained-Coherent
Russia,2021,Archive,6.4,6.0,4.2,7.0,11.7,0.2304,1.5885,11.275,8.3,STRAINED_COHERENT,Strained-Coherent
Russia,2021,Craft,6.0,5.8,4.8,6.2,10.1,0.2713,1.5885,11.275,8.3,STRAINED_COHERENT,Strained-Coherent
Russia,2021,Flow,6.0,6.2,5.0,6.0,10.2,0.2666,1.5885,11.275,8.3,STRAINED_COHERENT,Strained-Coherent
Russia,2021,Hands,5.6,5.0,5.0,5.4,8.3,0.2574,1.5885,11.275,8.3,STRAINED_COHERENT,Strained-Coherent
Russia,2021,Helm,7.2,7.6,5.0,7.2,13.4,0.2876,1.5885,11.275,8.3,STRAINED_COHERENT,Strained-Coherent
Russia,2021,Lore,6.2,5.8,4.6,6.6,10.7,0.2213,1.5885,11.275,8.3,STRAINED_COHERENT,Strained-Coherent
Russia,2021,Shield,8.0,7.6,3.8,7.8,15.7,0.3196,1.5885,11.275,8.3,STRAINED_COHERENT,Strained-Coherent
Russia,2021,Stewards,6.0,6.2,4.4,4.6,10.1,0.2098,1.5885,11.275,8.3,STRAINED_COHERENT,Strained-Coherent
Russia,2022,Archive,6.0,5.8,6.2,7.2,9.2,0.1576,1.0413,7.113,5.0,FRAGMENTED,Fragmented-Capable
Russia,2022,Craft,4.8,4.8,7.0,5.6,5.4,0.1695,1.0413,7.113,5.0,FRAGMENTED,Fragmented-Capable
Russia,2022,Flow,5.8,5.2,8.4,5.0,5.1,0.1607,1.0413,7.113,5.0,FRAGMENTED,Fragmented-Capable
Russia,2022,Hands,5.2,5.0,7.6,4.8,5.0,0.1626,1.0413,7.113,5.0,FRAGMENTED,Fragmented-Capable
Russia,2022,Helm,7.2,5.8,7.8,6.6,8.5,0.1838,1.0413,7.113,5.0,FRAGMENTED,Fragmented-Capable
Russia,2022,Lore,6.0,5.2,7.4,7.0,7.3,0.1465,1.0413,7.113,5.0,FRAGMENTED,Fragmented-Capable
Russia,2022,Shield,6.2,6.8,7.2,7.4,9.5,0.187,1.0413,7.113,5.0,FRAGMENTED,Fragmented-Capable
Russia,2022,Stewards,5.8,5.4,6.6,4.6,6.9,0.1421,1.0413,7.113,5.0,FRAGMENTED,Fragmented-Capable
Russia,2023,Archive,6.4,6.0,5.6,6.8,10.2,0.1691,1.1006,7.338,4.2,FRAGMENTED,Fragmented-Capable
Russia,2023,Craft,5.6,5.6,7.2,6.2,7.1,0.1813,1.1006,7.338,4.2,FRAGMENTED,Fragmented-Capable
Russia,2023,Flow,5.4,4.8,8.2,5.2,4.6,0.1644,1.1006,7.338,4.2,FRAGMENTED,Fragmented-Capable
Russia,2023,Hands,4.4,4.2,7.0,5.2,4.2,0.1677,1.1006,7.338,4.2,FRAGMENTED,Fragmented-Capable
Russia,2023,Helm,7.0,6.2,7.0,6.6,9.5,0.1957,1.1006,7.338,4.2,FRAGMENTED,Fragmented-Capable
Russia,2023,Lore,6.2,6.2,6.8,6.8,9.0,0.1569,1.1006,7.338,4.2,FRAGMENTED,Fragmented-Capable
Russia,2023,Shield,6.0,5.4,8.0,7.8,7.3,0.1835,1.1006,7.338,4.2,FRAGMENTED,Fragmented-Capable
Russia,2023,Stewards,6.2,4.6,6.4,4.8,6.8,0.152,1.1006,7.338,4.2,FRAGMENTED,Fragmented-Capable
Russia,2024,Archive,6.4,6.0,5.8,6.6,9.9,0.1663,1.1046,7.475,5.3,FRAGMENTED,Fragmented-Capable
Russia,2024,Craft,4.8,5.6,6.6,5.8,6.7,0.179,1.1046,7.475,5.3,FRAGMENTED,Fragmented-Capable
Russia,2024,Flow,5.0,5.0,6.6,4.6,5.7,0.1737,1.1046,7.475,5.3,FRAGMENTED,Fragmented-Capable
Russia,2024,Hands,5.0,5.4,7.4,4.6,5.3,0.1658,1.1046,7.475,5.3,FRAGMENTED,Fragmented-Capable
Russia,2024,Helm,6.8,5.8,7.2,6.8,8.8,0.1932,1.1046,7.475,5.3,FRAGMENTED,Fragmented-Capable
Russia,2024,Lore,5.6,6.2,6.8,7.8,8.9,0.1572,1.1046,7.475,5.3,FRAGMENTED,Fragmented-Capable
Russia,2024,Shield,5.6,5.4,7.4,7.2,7.2,0.1844,1.1046,7.475,5.3,FRAGMENTED,Fragmented-Capable
Russia,2024,Stewards,7.0,4.8,7.0,5.0,7.3,0.1527,1.1046,7.475,5.3,FRAGMENTED,Fragmented-Capable
Russia,2025,Archive,5.8,6.4,5.2,6.2,10.1,0.1711,1.1309,8.537,5.7,STRAINED_COHERENT,Strained-Coherent
Russia,2025,Craft,5.6,6.0,6.0,6.0,8.6,0.2017,1.1309,8.537,5.7,STRAINED_COHERENT,Strained-Coherent
Russia,2025,Flow,4.8,6.8,8.2,4.6,5.7,0.163,1.1309,8.537,5.7,STRAINED_COHERENT,Strained-Coherent
Russia,2025,Hands,6.2,5.6,6.2,5.2,8.2,0.2,1.1309,8.537,5.7,STRAINED_COHERENT,Strained-Coherent
Russia,2025,Helm,7.0,5.6,5.6,7.2,10.6,0.2242,1.1309,8.537,5.7,STRAINED_COHERENT,Strained-Coherent
Russia,2025,Lore,5.4,6.6,7.0,6.8,8.4,0.1544,1.1309,8.537,5.7,STRAINED_COHERENT,Strained-Coherent
Russia,2025,Shield,5.8,6.8,7.8,7.0,8.3,0.1885,1.1309,8.537,5.7,STRAINED_COHERENT,Strained-Coherent
Russia,2025,Stewards,5.8,6.0,5.8,4.8,8.4,0.1588,1.1309,8.537,5.7,STRAINED_COHERENT,Strained-Coherent
Russia,2026,Archive,6.0,6.0,5.2,7.4,10.5,0.1823,1.172,8.75,7.1,STRAINED_COHERENT,Strained-Coherent
Russia,2026,Craft,5.0,6.6,6.8,6.0,7.8,0.192,1.172,8.75,7.1,STRAINED_COHERENT,Strained-Coherent
Russia,2026,Flow,5.0,6.4,6.8,5.0,7.1,0.1858,1.172,8.75,7.1,STRAINED_COHERENT,Strained-Coherent
Russia,2026,Hands,6.2,4.6,5.4,5.0,7.9,0.2131,1.172,8.75,7.1,STRAINED_COHERENT,Strained-Coherent
Russia,2026,Helm,7.2,5.6,6.0,7.2,10.4,0.2262,1.172,8.75,7.1,STRAINED_COHERENT,Strained-Coherent
Russia,2026,Lore,6.0,6.4,6.4,7.2,9.6,0.1696,1.172,8.75,7.1,STRAINED_COHERENT,Strained-Coherent
Russia,2026,Shield,6.6,6.6,7.4,6.4,9.0,0.2006,1.172,8.75,7.1,STRAINED_COHERENT,Strained-Coherent
Russia,2026,Stewards,6.0,6.2,6.8,4.6,7.7,0.1541,1.172,8.75,7.1,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1880,Archive,8.0,7.4,2.0,7.0,16.9,0.335,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1880,Craft,7.0,8.0,3.0,6.0,15.0,0.3713,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1880,Flow,8.0,8.2,2.0,7.0,17.7,0.4163,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1880,Hands,5.0,5.0,5.0,4.0,7.0,0.2822,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1880,Helm,7.0,8.0,3.0,7.0,15.5,0.3805,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1880,Lore,7.0,7.0,3.0,7.0,14.5,0.3061,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1880,Shield,8.0,8.2,2.0,6.2,17.3,0.4092,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1880,Stewards,7.0,8.0,2.4,6.2,15.7,0.3108,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1881,Archive,8.0,7.4,2.0,7.0,16.9,0.335,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1881,Craft,7.0,8.0,3.0,6.0,15.0,0.3713,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1881,Flow,8.0,8.2,2.0,7.0,17.7,0.4163,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1881,Hands,5.0,5.0,5.0,4.0,7.0,0.2822,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1881,Helm,7.0,8.0,3.0,7.0,15.5,0.3805,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1881,Lore,7.0,7.0,3.0,7.0,14.5,0.3061,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1881,Shield,8.0,8.2,2.0,6.2,17.3,0.4092,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1881,Stewards,7.0,8.0,2.4,6.2,15.7,0.3108,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1882,Archive,8.0,7.4,2.0,7.0,16.9,0.335,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1882,Craft,7.0,8.0,3.0,6.0,15.0,0.3713,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1882,Flow,8.0,8.2,2.0,7.0,17.7,0.4163,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1882,Hands,5.0,5.0,5.0,4.0,7.0,0.2822,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1882,Helm,7.0,8.0,3.0,7.0,15.5,0.3805,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1882,Lore,7.0,7.0,3.0,7.0,14.5,0.3061,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1882,Shield,8.0,8.2,2.0,6.2,17.3,0.4092,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1882,Stewards,7.0,8.0,2.4,6.2,15.7,0.3108,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1883,Archive,8.0,7.4,2.0,7.0,16.9,0.335,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1883,Craft,7.0,8.0,3.0,6.0,15.0,0.3713,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1883,Flow,8.0,8.2,2.0,7.0,17.7,0.4163,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1883,Hands,5.0,5.0,5.0,4.0,7.0,0.2822,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1883,Helm,7.0,8.0,3.0,7.0,15.5,0.3805,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1883,Lore,7.0,7.0,3.0,7.0,14.5,0.3061,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1883,Shield,8.0,8.2,2.0,6.2,17.3,0.4092,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1883,Stewards,7.0,8.0,2.4,6.2,15.7,0.3108,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1884,Archive,8.0,7.4,2.0,7.0,16.9,0.335,2.1113,15.075,8.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1884,Craft,7.0,8.0,3.0,6.0,15.0,0.3713,2.1113,15.075,8.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1884,Flow,8.0,8.2,2.0,7.0,17.7,0.4163,2.1113,15.075,8.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1884,Hands,5.0,6.0,5.0,4.0,8.0,0.2822,2.1113,15.075,8.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1884,Helm,7.0,8.0,3.0,7.0,15.5,0.3805,2.1113,15.075,8.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1884,Lore,7.0,7.0,3.0,7.0,14.5,0.3061,2.1113,15.075,8.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1884,Shield,8.0,8.2,2.0,6.2,17.3,0.4092,2.1113,15.075,8.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1884,Stewards,7.0,8.0,2.4,6.2,15.7,0.3108,2.1113,15.075,8.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1885,Archive,8.0,7.4,2.0,7.0,16.9,0.3302,2.0756,14.575,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1885,Craft,7.0,8.0,3.0,6.0,15.0,0.3644,2.0756,14.575,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1885,Flow,8.0,8.2,2.0,7.0,17.7,0.4084,2.0756,14.575,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1885,Hands,5.0,5.0,5.0,4.0,7.0,0.2772,2.0756,14.575,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1885,Helm,6.0,7.0,4.0,7.0,12.5,0.3395,2.0756,14.575,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1885,Lore,7.0,7.0,3.0,7.0,14.5,0.3019,2.0756,14.575,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1885,Shield,8.0,8.2,2.0,6.2,17.3,0.4014,2.0756,14.575,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1885,Stewards,7.0,8.0,2.4,6.2,15.7,0.3064,2.0756,14.575,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1886,Archive,8.0,7.4,2.0,7.0,16.9,0.3256,2.0403,14.075,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1886,Craft,7.0,7.0,3.0,6.0,14.0,0.3577,2.0403,14.075,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1886,Flow,7.0,7.2,2.0,7.0,15.7,0.3877,2.0403,14.075,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1886,Hands,5.0,5.0,5.0,4.0,7.0,0.2723,2.0403,14.075,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1886,Helm,6.0,7.0,5.0,7.0,11.5,0.3143,2.0403,14.075,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1886,Lore,7.0,7.0,3.0,7.0,14.5,0.2977,2.0403,14.075,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1886,Shield,8.0,8.2,2.0,6.2,17.3,0.3939,2.0403,14.075,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1886,Stewards,7.0,8.0,2.4,6.2,15.7,0.3022,2.0403,14.075,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1887,Archive,8.0,7.4,2.0,7.0,16.9,0.335,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1887,Craft,7.0,8.0,3.0,6.0,15.0,0.3713,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1887,Flow,8.0,8.2,2.0,7.0,17.7,0.4163,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1887,Hands,5.0,5.0,5.0,4.0,7.0,0.2822,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1887,Helm,7.0,8.0,3.0,7.0,15.5,0.3805,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1887,Lore,7.0,7.0,3.0,7.0,14.5,0.3061,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1887,Shield,8.0,8.2,2.0,6.2,17.3,0.4092,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1887,Stewards,7.0,8.0,2.4,6.2,15.7,0.3108,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1888,Archive,8.0,7.4,2.0,7.0,16.9,0.335,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1888,Craft,7.0,8.0,3.0,6.0,15.0,0.3713,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1888,Flow,8.0,8.2,2.0,7.0,17.7,0.4163,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1888,Hands,5.0,5.0,5.0,4.0,7.0,0.2822,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1888,Helm,7.0,8.0,3.0,7.0,15.5,0.3805,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1888,Lore,7.0,7.0,3.0,7.0,14.5,0.3061,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1888,Shield,8.0,8.2,2.0,6.2,17.3,0.4092,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1888,Stewards,7.0,8.0,2.4,6.2,15.7,0.3108,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1889,Archive,8.0,7.4,2.0,7.0,16.9,0.335,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1889,Craft,7.0,8.0,3.0,6.0,15.0,0.3713,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1889,Flow,8.0,8.2,2.0,7.0,17.7,0.4163,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1889,Hands,5.0,5.0,5.0,4.0,7.0,0.2822,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1889,Helm,7.0,8.0,3.0,7.0,15.5,0.3805,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1889,Lore,7.0,7.0,3.0,7.0,14.5,0.3061,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1889,Shield,8.0,8.2,2.0,6.2,17.3,0.4092,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1889,Stewards,7.0,8.0,2.4,6.2,15.7,0.3108,2.1113,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1890,Archive,8.0,7.4,2.0,7.0,16.9,0.3329,2.0112,14.825,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1890,Craft,7.0,8.0,3.0,6.0,15.0,0.3683,2.0112,14.825,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1890,Flow,8.0,8.2,2.0,7.0,17.7,0.4129,2.0112,14.825,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1890,Hands,5.0,5.0,6.0,4.0,6.0,0.2633,2.0112,14.825,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1890,Helm,7.0,8.0,3.0,7.0,15.5,0.3774,2.0112,14.825,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1890,Lore,7.0,7.0,3.0,7.0,14.5,0.3043,2.0112,14.825,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1890,Shield,8.0,8.2,2.0,6.2,17.3,0.4058,2.0112,14.825,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1890,Stewards,7.0,8.0,2.4,6.2,15.7,0.3089,2.0112,14.825,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1891,Archive,8.0,7.4,2.0,7.0,16.9,0.3329,2.0112,14.825,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1891,Craft,7.0,8.0,3.0,6.0,15.0,0.3683,2.0112,14.825,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1891,Flow,8.0,8.2,2.0,7.0,17.7,0.4129,2.0112,14.825,6.0,HIGH_COHERENCE,Coherent-Capable
