Society,Year,Node,Coherence,Capacity,Stress,Abstraction,Node_Value_Calc,Bond_Strength_Calc,Bond_Strength_Calc_legacy,SBD_Calc,Lambda2_Calc,Decay_Index_Calc,Phase_Calc,Regime_Label_Calc,ESCH_Calc,V_Mean_Calc,V_Min_Calc,CAMS_v1_Regime
Turkey,1975,Stewards,4.0,4.8,7.0,4.0,3.8,0.165655,0.167,0.1767,1.162,-0.1718,3.0,Fragmentation,-1.625,5.1125,1.5,Local node failure
Turkey,1980,Archive,5.0,6.0,6.0,5.0,7.5,0.187616,0.125,0.1678,0.9978,-0.1122,2.0,Acute Crisis,-1.325,5.25,0.0,Local node failure
Turkey,1980,Craft,4.0,4.8,6.0,4.0,4.8,0.170744,0.1721,0.1678,0.9978,-0.1122,2.0,Acute Crisis,-1.325,5.25,0.0,Local node failure
Turkey,1980,Flow,4.0,5.0,7.0,4.0,4.0,0.160864,0.1609,0.1678,0.9978,-0.1122,2.0,Acute Crisis,-1.325,5.25,0.0,Local node failure
Turkey,1980,Hands,3.0,4.0,8.0,2.0,0.0,0.125043,0.2027,0.1678,0.9978,-0.1122,2.0,Acute Crisis,-1.325,5.25,0.0,Local node failure
Turkey,1980,Helm,3.8,6.8,8.0,6.0,5.6,0.162147,0.1876,0.1678,0.9978,-0.1122,2.0,Acute Crisis,-1.325,5.25,0.0,Local node failure
Turkey,1980,Lore,3.8,5.0,7.0,6.0,4.8,0.172089,0.1609,0.1678,0.9978,-0.1122,2.0,Acute Crisis,-1.325,5.25,0.0,Local node failure
Turkey,1980,Shield,7.0,8.0,6.2,5.0,11.3,0.202690,0.1707,0.1678,0.9978,-0.1122,2.0,Acute Crisis,-1.325,5.25,0.0,Local node failure
Turkey,1980,Stewards,4.0,5.0,7.0,4.0,4.0,0.160864,0.1621,0.1678,0.9978,-0.1122,2.0,Acute Crisis,-1.325,5.25,0.0,Local node failure
Turkey,1985,Archive,6.0,6.8,4.0,5.0,11.3,0.270714,0.1839,0.2383,1.4699,-0.5797,4.0,Moderate Stress,0.35,8.2125,3.1,Local node failure
Turkey,1985,Craft,5.0,5.8,5.0,4.0,7.8,0.234922,0.2445,0.2383,1.4699,-0.5797,4.0,Moderate Stress,0.35,8.2125,3.1,Local node failure
Turkey,1985,Flow,5.0,5.8,5.0,5.0,8.3,0.243465,0.2435,0.2383,1.4699,-0.5797,4.0,Moderate Stress,0.35,8.2125,3.1,Local node failure
Turkey,1985,Hands,3.8,4.8,7.0,3.0,3.1,0.183922,0.2323,0.2383,1.4699,-0.5797,4.0,Moderate Stress,0.35,8.2125,3.1,Local node failure
Turkey,1985,Helm,5.8,7.0,6.0,7.0,10.3,0.252877,0.2707,0.2383,1.4699,-0.5797,4.0,Moderate Stress,0.35,8.2125,3.1,Local node failure
Turkey,1985,Lore,5.0,5.0,6.0,7.0,7.5,0.244484,0.2435,0.2383,1.4699,-0.5797,4.0,Moderate Stress,0.35,8.2125,3.1,Local node failure
Turkey,1985,Shield,6.8,7.0,7.2,5.0,9.1,0.232303,0.2349,0.2383,1.4699,-0.5797,4.0,Moderate Stress,0.35,8.2125,3.1,Local node failure
Turkey,1985,Stewards,5.0,5.8,5.0,5.0,8.3,0.243465,0.2529,0.2383,1.4699,-0.5797,4.0,Moderate Stress,0.35,8.2125,3.1,Local node failure
Turkey,1990,Archive,5.8,6.8,5.0,5.0,10.1,0.230466,0.1581,0.2027,1.263,-0.3442,4.0,Moderate Stress,-0.775,6.725,1.3,Local node failure
Turkey,1990,Craft,5.0,5.8,5.0,4.0,7.8,0.214158,0.2082,0.2027,1.263,-0.3442,4.0,Moderate Stress,-0.775,6.725,1.3,Local node failure
Turkey,1990,Flow,5.0,5.8,6.0,5.0,7.3,0.209194,0.2092,0.2027,1.263,-0.3442,4.0,Moderate Stress,-0.775,6.725,1.3,Local node failure
Turkey,1990,Hands,3.8,4.0,8.0,3.0,1.3,0.158112,0.1909,0.2027,1.263,-0.3442,4.0,Moderate Stress,-0.775,6.725,1.3,Local node failure
Turkey,1990,Helm,4.8,5.8,7.0,6.0,6.6,0.201803,0.2305,0.2027,1.263,-0.3442,4.0,Moderate Stress,-0.775,6.725,1.3,Local node failure
Turkey,1990,Lore,4.8,5.0,7.0,7.0,6.3,0.208206,0.2092,0.2027,1.263,-0.3442,4.0,Moderate Stress,-0.775,6.725,1.3,Local node failure
Turkey,1990,Shield,5.8,7.0,8.2,5.0,7.1,0.190857,0.2142,0.2027,1.263,-0.3442,4.0,Moderate Stress,-0.775,6.725,1.3,Local node failure
Turkey,1990,Stewards,5.0,5.8,6.0,5.0,7.3,0.209194,0.2018,0.2027,1.263,-0.3442,4.0,Moderate Stress,-0.775,6.725,1.3,Local node failure
Turkey,1995,Archive,5.8,6.8,5.0,5.0,10.1,0.231194,0.1687,0.2039,1.3466,-0.352,4.0,Moderate Stress,-0.75,6.7875,2.3,Local node failure
Turkey,1995,Craft,5.0,5.8,5.0,4.0,7.8,0.214825,0.215,0.2039,1.3466,-0.352,4.0,Moderate Stress,-0.75,6.7875,2.3,Local node failure
Turkey,1995,Flow,4.8,5.8,7.0,5.0,6.1,0.195668,0.2098,0.2039,1.3466,-0.352,4.0,Moderate Stress,-0.75,6.7875,2.3,Local node failure
Turkey,1995,Hands,3.8,4.0,7.0,3.0,2.3,0.168704,0.1938,0.2039,1.3466,-0.352,4.0,Moderate Stress,-0.75,6.7875,2.3,Local node failure
Turkey,1995,Helm,4.8,5.8,7.0,6.0,6.6,0.202425,0.2312,0.2039,1.3466,-0.352,4.0,Moderate Stress,-0.75,6.7875,2.3,Local node failure
Turkey,1995,Lore,4.8,5.0,7.0,8.0,6.8,0.214978,0.1957,0.2039,1.3466,-0.352,4.0,Moderate Stress,-0.75,6.7875,2.3,Local node failure
Turkey,1995,Shield,5.8,7.0,8.0,5.0,7.3,0.193757,0.2148,0.2039,1.3466,-0.352,4.0,Moderate Stress,-0.75,6.7875,2.3,Local node failure
Turkey,1995,Stewards,5.0,5.8,6.0,5.0,7.3,0.209842,0.2024,0.2039,1.3466,-0.352,4.0,Moderate Stress,-0.75,6.7875,2.3,Local node failure
Turkey,2000,Archive,5.8,6.0,6.0,5.0,8.3,0.207971,0.1611,0.1877,1.2743,-0.2442,3.0,Fragmentation,-1.575,5.675,2.3,Local node failure
Turkey,2000,Craft,5.0,5.8,5.0,5.0,8.3,0.212083,0.205,0.1877,1.2743,-0.2442,3.0,Fragmentation,-1.575,5.675,2.3,Local node failure
Turkey,2000,Flow,3.8,5.0,8.0,5.0,3.3,0.166050,0.1785,0.1877,1.2743,-0.2442,3.0,Fragmentation,-1.575,5.675,2.3,Local node failure
Turkey,2000,Hands,3.8,4.0,7.0,3.0,2.3,0.161130,0.198,0.1877,1.2743,-0.2442,3.0,Fragmentation,-1.575,5.675,2.3,Local node failure
Turkey,2000,Helm,3.8,5.0,8.0,6.0,3.8,0.172672,0.208,0.1877,1.2743,-0.2442,3.0,Fragmentation,-1.575,5.675,2.3,Local node failure
Turkey,2000,Lore,4.8,5.0,7.0,8.0,6.8,0.204967,0.166,0.1877,1.2743,-0.2442,3.0,Fragmentation,-1.575,5.675,2.3,Local node failure
Turkey,2000,Shield,6.0,6.8,7.0,5.0,8.3,0.197982,0.2121,0.1877,1.2743,-0.2442,3.0,Fragmentation,-1.575,5.675,2.3,Local node failure
Turkey,2000,Stewards,4.0,4.8,7.0,5.0,4.3,0.178545,0.1727,0.1877,1.2743,-0.2442,3.0,Fragmentation,-1.575,5.675,2.3,Local node failure
Turkey,2005,Archive,6.2,7.0,4.0,5.0,11.7,0.303120,0.2215,0.285,1.7692,-0.8897,5.0,Stable Integration,1.85,10.125,4.4,Local node failure
Turkey,2005,Craft,5.2,6.8,4.0,5.0,10.5,0.289175,0.2787,0.285,1.7692,-0.8897,5.0,Stable Integration,1.85,10.125,4.4,Local node failure
Turkey,2005,Flow,6.0,6.8,4.0,5.0,11.3,0.300413,0.3004,0.285,1.7692,-0.8897,5.0,Stable Integration,1.85,10.125,4.4,Local node failure
Turkey,2005,Hands,4.0,4.8,6.0,3.2,4.4,0.221546,0.2667,0.285,1.7692,-0.8897,5.0,Stable Integration,1.85,10.125,4.4,Local node failure
Turkey,2005,Helm,6.2,7.8,4.0,7.0,13.5,0.320234,0.3031,0.285,1.7692,-0.8897,5.0,Stable Integration,1.85,10.125,4.4,Local node failure
Turkey,2005,Lore,5.0,5.8,6.0,8.0,8.8,0.278714,0.3004,0.285,1.7692,-0.8897,5.0,Stable Integration,1.85,10.125,4.4,Local node failure
Turkey,2005,Shield,6.0,7.0,6.0,5.0,9.5,0.266703,0.2892,0.285,1.7692,-0.8897,5.0,Stable Integration,1.85,10.125,4.4,Local node failure
Turkey,2005,Stewards,6.0,6.8,4.0,5.0,11.3,0.300413,0.3202,0.285,1.7692,-0.8897,5.0,Stable Integration,1.85,10.125,4.4,Local node failure
Turkey,2010,Archive,6.2,7.0,5.0,5.0,10.7,0.290379,0.2506,0.2933,1.9971,-0.9448,5.0,Stable Integration,1.925,10.4875,6.1,Intermediate/uncertain
Turkey,2010,Craft,5.8,7.0,4.0,5.0,11.3,0.302519,0.2832,0.2933,1.9971,-0.9448,5.0,Stable Integration,1.925,10.4875,6.1,Intermediate/uncertain
Turkey,2010,Flow,6.2,7.0,4.0,5.0,11.7,0.308078,0.3081,0.2933,1.9971,-0.9448,5.0,Stable Integration,1.925,10.4875,6.1,Intermediate/uncertain
Turkey,2010,Hands,4.8,4.8,5.0,3.0,6.1,0.250607,0.271,0.2933,1.9971,-0.9448,5.0,Stable Integration,1.925,10.4875,6.1,Intermediate/uncertain
Turkey,2010,Helm,6.8,7.8,4.0,7.0,14.1,0.332897,0.2904,0.2933,1.9971,-0.9448,5.0,Stable Integration,1.925,10.4875,6.1,Intermediate/uncertain
Turkey,2010,Lore,5.0,5.8,6.0,8.0,8.8,0.283208,0.3081,0.2933,1.9971,-0.9448,5.0,Stable Integration,1.925,10.4875,6.1,Intermediate/uncertain
Turkey,2010,Shield,6.0,7.0,6.0,5.0,9.5,0.270973,0.3025,0.2933,1.9971,-0.9448,5.0,Stable Integration,1.925,10.4875,6.1,Intermediate/uncertain
Turkey,2010,Stewards,6.2,7.0,4.0,5.0,11.7,0.308078,0.3329,0.2933,1.9971,-0.9448,5.0,Stable Integration,1.925,10.4875,6.1,Intermediate/uncertain
Turkey,2015,Archive,4.8,6.8,7.0,5.0,7.1,0.205239,0.1795,0.2217,1.4287,-0.4699,4.0,Moderate Stress,0.35,8.2625,3.3,Local node failure
Turkey,2015,Craft,5.8,7.0,4.0,5.0,11.3,0.257263,0.2257,0.2217,1.4287,-0.4699,4.0,Moderate Stress,0.35,8.2625,3.3,Local node failure
Turkey,2015,Flow,5.0,6.8,5.0,5.0,9.3,0.233640,0.2428,0.2217,1.4287,-0.4699,4.0,Moderate Stress,0.35,8.2625,3.3,Local node failure
Turkey,2015,Hands,4.0,4.8,7.0,3.0,3.3,0.179481,0.2008,0.2217,1.4287,-0.4699,4.0,Moderate Stress,0.35,8.2625,3.3,Local node failure
Turkey,2015,Helm,5.8,7.8,7.0,7.0,10.1,0.228797,0.2052,0.2217,1.4287,-0.4699,4.0,Moderate Stress,0.35,8.2625,3.3,Local node failure
Turkey,2015,Lore,4.8,5.8,7.0,8.0,7.6,0.225661,0.2336,0.2217,1.4287,-0.4699,4.0,Moderate Stress,0.35,8.2625,3.3,Local node failure
Turkey,2015,Shield,5.8,7.0,8.2,5.0,7.1,0.200773,0.2573,0.2217,1.4287,-0.4699,4.0,Moderate Stress,0.35,8.2625,3.3,Local node failure
Turkey,2015,Stewards,5.8,7.0,5.0,5.0,10.3,0.242844,0.2288,0.2217,1.4287,-0.4699,4.0,Moderate Stress,0.35,8.2625,3.3,Local node failure
Turkey,2020,Archive,4.0,5.8,7.0,5.0,5.3,0.177448,0.1392,0.1854,1.1087,-0.2293,3.0,Fragmentation,-0.7,6.65,0.3,Local node failure
Turkey,2020,Craft,5.0,6.8,5.0,5.0,9.3,0.210740,0.1855,0.1854,1.1087,-0.2293,3.0,Fragmentation,-0.7,6.65,0.3,Local node failure
Turkey,2020,Flow,3.8,6.0,8.0,5.0,4.3,0.165041,0.1875,0.1854,1.1087,-0.2293,3.0,Fragmentation,-0.7,6.65,0.3,Local node failure
Turkey,2020,Hands,3.0,4.0,8.2,3.0,0.3,0.139176,0.2206,0.1854,1.1087,-0.2293,3.0,Fragmentation,-0.7,6.65,0.3,Local node failure
Turkey,2020,Helm,5.0,7.8,7.2,7.0,9.1,0.197359,0.1774,0.1854,1.1087,-0.2293,3.0,Fragmentation,-0.7,6.65,0.3,Local node failure
Turkey,2020,Lore,4.0,5.8,8.0,8.0,5.8,0.185464,0.165,0.1854,1.1087,-0.2293,3.0,Fragmentation,-0.7,6.65,0.3,Local node failure
Turkey,2020,Shield,7.0,8.0,6.2,6.0,11.8,0.220638,0.2107,0.1854,1.1087,-0.2293,3.0,Fragmentation,-0.7,6.65,0.3,Local node failure
Turkey,2020,Stewards,5.0,6.8,7.0,5.0,7.3,0.187485,0.1974,0.1854,1.1087,-0.2293,3.0,Fragmentation,-0.7,6.65,0.3,Local node failure
Turkey,2026,Archive,4.0,5.8,7.0,5.0,5.3,0.194390,0.1752,0.2181,1.3944,-0.4458,4.0,Moderate Stress,0.425,8.0625,2.3,Local node failure
Turkey,2026,Craft,5.0,7.0,5.0,5.0,9.5,0.231485,0.2133,0.2181,1.3944,-0.4458,4.0,Moderate Stress,0.425,8.0625,2.3,Local node failure
Turkey,2026,Flow,5.0,6.8,6.0,5.0,8.3,0.218215,0.2182,0.2181,1.3944,-0.4458,4.0,Moderate Stress,0.425,8.0625,2.3,Local node failure
Turkey,2026,Hands,3.8,4.0,7.0,3.0,2.3,0.175221,0.2662,0.2181,1.3944,-0.4458,4.0,Moderate Stress,0.425,8.0625,2.3,Local node failure
Turkey,2026,Helm,4.8,7.8,6.2,7.0,9.9,0.227707,0.1944,0.2181,1.3944,-0.4458,4.0,Moderate Stress,0.425,8.0625,2.3,Local node failure
Turkey,2026,Lore,4.0,5.8,7.2,8.0,6.6,0.213298,0.2182,0.2181,1.3944,-0.4458,4.0,Moderate Stress,0.425,8.0625,2.3,Local node failure
Turkey,2026,Shield,7.0,8.8,5.0,7.0,14.3,0.266155,0.2315,0.2181,1.3944,-0.4458,4.0,Moderate Stress,0.425,8.0625,2.3,Local node failure
Turkey,2026,Stewards,5.0,6.8,6.0,5.0,8.3,0.218215,0.2277,0.2181,1.3944,-0.4458,4.0,Moderate Stress,0.425,8.0625,2.3,Local node failure
UAE,1970,Archive,4.0,4.0,5.0,5.0,5.5,0.248133,0.2381,0.2713,1.8664,0.0,5.0,Stable Integration,0.5,8.5625,5.0,Local node failure
UAE,1970,Craft,4.0,4.0,5.0,4.0,5.0,0.237980,0.3048,0.2713,1.8664,0.0,5.0,Stable Integration,0.5,8.5625,5.0,Local node failure
UAE,1970,Flow,7.0,7.0,4.0,7.0,13.5,0.320488,0.3007,0.2713,1.8664,0.0,5.0,Stable Integration,0.5,8.5625,5.0,Local node failure
UAE,1970,Hands,5.0,6.0,6.0,4.0,7.0,0.238099,0.253,0.2713,1.8664,0.0,5.0,Stable Integration,0.5,8.5625,5.0,Local node failure
UAE,1970,Helm,6.0,5.0,6.0,6.0,8.0,0.267286,0.2481,0.2713,1.8664,0.0,5.0,Stable Integration,0.5,8.5625,5.0,Local node failure
UAE,1970,Lore,7.0,5.0,4.0,5.0,10.5,0.304801,0.3205,0.2713,1.8664,0.0,5.0,Stable Integration,0.5,8.5625,5.0,Local node failure
UAE,1970,Shield,5.0,4.0,5.0,4.0,6.0,0.252987,0.238,0.2713,1.8664,0.0,5.0,Stable Integration,0.5,8.5625,5.0,Local node failure
UAE,1970,Stewards,6.0,8.0,4.0,6.0,13.0,0.300659,0.2673,0.2713,1.8664,0.0,5.0,Stable Integration,0.5,8.5625,5.0,Local node failure
UAE,1971,Archive,4.0,4.0,5.0,5.0,5.5,0.243584,0.2338,0.2623,1.7383,0.0333,5.0,Stable Integration,0.25,8.3125,4.0,Local node failure
UAE,1971,Craft,4.0,4.0,5.0,4.0,5.0,0.233643,0.299,0.2623,1.7383,0.0333,5.0,Stable Integration,0.25,8.3125,4.0,Local node failure
UAE,1971,Flow,7.0,7.0,4.0,7.0,13.5,0.314338,0.3068,0.2623,1.7383,0.0333,5.0,Stable Integration,0.25,8.3125,4.0,Local node failure
UAE,1971,Hands,5.0,6.0,6.0,4.0,7.0,0.233759,0.2198,0.2623,1.7383,0.0333,5.0,Stable Integration,0.25,8.3125,4.0,Local node failure
UAE,1971,Helm,6.0,5.0,7.0,6.0,7.0,0.247094,0.2436,0.2623,1.7383,0.0333,5.0,Stable Integration,0.25,8.3125,4.0,Local node failure
UAE,1971,Lore,7.0,5.0,4.0,5.0,10.5,0.299014,0.3143,0.2623,1.7383,0.0333,5.0,Stable Integration,0.25,8.3125,4.0,Local node failure
UAE,1971,Shield,4.0,4.0,6.0,4.0,4.0,0.219782,0.2336,0.2623,1.7383,0.0333,5.0,Stable Integration,0.25,8.3125,4.0,Local node failure
UAE,1971,Stewards,7.0,8.0,4.0,6.0,14.0,0.306842,0.2471,0.2623,1.7383,0.0333,5.0,Stable Integration,0.25,8.3125,4.0,Local node failure
UAE,1972,Archive,4.0,5.0,5.0,5.0,6.5,0.254876,0.2445,0.2844,1.9114,-0.0484,5.0,Stable Integration,1.25,9.75,6.0,Strained
UAE,1972,Craft,4.0,5.0,5.0,4.0,6.0,0.244409,0.3134,0.2844,1.9114,-0.0484,5.0,Stable Integration,1.25,9.75,6.0,Strained
UAE,1972,Flow,8.0,8.0,4.0,7.0,15.5,0.340926,0.3217,0.2844,1.9114,-0.0484,5.0,Stable Integration,1.25,9.75,6.0,Strained
UAE,1972,Hands,5.0,6.0,6.0,4.0,7.0,0.244531,0.2695,0.2844,1.9114,-0.0484,5.0,Stable Integration,1.25,9.75,6.0,Strained
UAE,1972,Helm,7.0,6.0,6.0,6.0,10.0,0.286127,0.2549,0.2844,1.9114,-0.0484,5.0,Stable Integration,1.25,9.75,6.0,Strained
UAE,1972,Lore,7.0,6.0,4.0,5.0,11.5,0.313380,0.3409,0.2844,1.9114,-0.0484,5.0,Stable Integration,1.25,9.75,6.0,Strained
UAE,1972,Shield,5.0,5.0,5.0,5.0,7.5,0.269487,0.2444,0.2844,1.9114,-0.0484,5.0,Stable Integration,1.25,9.75,6.0,Strained
UAE,1972,Stewards,7.0,8.0,4.0,6.0,14.0,0.321664,0.2861,0.2844,1.9114,-0.0484,5.0,Stable Integration,1.25,9.75,6.0,Strained
UAE,1973,Archive,5.0,5.0,5.0,6.0,8.0,0.304151,0.2992,0.3326,2.3249,-0.226,6.0,High Coherence,2.0,11.5625,7.5,Stable adaptive
UAE,1973,Craft,5.0,5.0,5.0,5.0,7.5,0.294071,0.3519,0.3326,2.3249,-0.226,6.0,High Coherence,2.0,11.5625,7.5,Stable adaptive
UAE,1973,Flow,8.0,8.0,5.0,8.0,15.0,0.360006,0.3734,0.3326,2.3249,-0.226,6.0,High Coherence,2.0,11.5625,7.5,Stable adaptive
UAE,1973,Hands,6.0,6.0,5.0,4.0,9.0,0.299173,0.338,0.3326,2.3249,-0.226,6.0,High Coherence,2.0,11.5625,7.5,Stable adaptive
UAE,1973,Helm,7.0,7.0,5.0,7.0,12.5,0.340207,0.3042,0.3326,2.3249,-0.226,6.0,High Coherence,2.0,11.5625,7.5,Stable adaptive
UAE,1973,Lore,7.0,7.0,4.0,6.0,13.0,0.351936,0.36,0.3326,2.3249,-0.226,6.0,High Coherence,2.0,11.5625,7.5,Stable adaptive
UAE,1973,Shield,6.0,6.0,4.0,6.0,11.0,0.337960,0.2941,0.3326,2.3249,-0.226,6.0,High Coherence,2.0,11.5625,7.5,Stable adaptive
UAE,1973,Stewards,8.0,9.0,4.0,7.0,16.5,0.373410,0.3402,0.3326,2.3249,-0.226,6.0,High Coherence,2.0,11.5625,7.5,Stable adaptive
UAE,1974,Archive,5.0,6.0,4.0,6.0,10.0,0.349692,0.3344,0.3823,2.5177,-0.409,6.0,High Coherence,3.375,13.4375,8.5,Stable adaptive
UAE,1974,Craft,5.0,6.0,5.0,5.0,8.5,0.318022,0.4197,0.3823,2.5177,-0.409,6.0,High Coherence,3.375,13.4375,8.5,Stable adaptive
UAE,1974,Flow,9.0,8.0,4.0,8.0,17.0,0.426655,0.4386,0.3823,2.5177,-0.409,6.0,High Coherence,3.375,13.4375,8.5,Stable adaptive
UAE,1974,Hands,6.0,7.0,5.0,5.0,10.5,0.334359,0.3661,0.3823,2.5177,-0.409,6.0,High Coherence,3.375,13.4375,8.5,Stable adaptive
UAE,1974,Helm,8.0,8.0,4.0,7.0,15.5,0.405059,0.3497,0.3823,2.5177,-0.409,6.0,High Coherence,3.375,13.4375,8.5,Stable adaptive
UAE,1974,Lore,8.0,7.0,3.0,6.0,15.0,0.419743,0.4267,0.3823,2.5177,-0.409,6.0,High Coherence,3.375,13.4375,8.5,Stable adaptive
UAE,1974,Shield,6.0,7.0,4.0,6.0,12.0,0.366081,0.318,0.3823,2.5177,-0.409,6.0,High Coherence,3.375,13.4375,8.5,Stable adaptive
UAE,1974,Stewards,8.0,10.0,3.0,8.0,19.0,0.438579,0.4051,0.3823,2.5177,-0.409,6.0,High Coherence,3.375,13.4375,8.5,Stable adaptive
UAE,1975,Archive,6.0,7.0,4.0,7.0,12.5,0.409612,0.4151,0.4443,3.1609,-0.6375,6.0,High Coherence,4.25,15.3125,12.0,Stable adaptive
UAE,1975,Craft,6.0,7.0,4.0,6.0,12.0,0.398219,0.4681,0.4443,3.1609,-0.6375,6.0,High Coherence,4.25,15.3125,12.0,Stable adaptive
UAE,1975,Flow,9.0,9.0,3.0,8.0,19.0,0.493088,0.4931,0.4443,3.1609,-0.6375,6.0,High Coherence,4.25,15.3125,12.0,Stable adaptive
UAE,1975,Hands,7.0,7.0,4.0,6.0,13.0,0.415136,0.4259,0.4443,3.1609,-0.6375,6.0,High Coherence,4.25,15.3125,12.0,Stable adaptive
UAE,1975,Helm,8.0,8.0,4.0,8.0,16.0,0.451030,0.4096,0.4443,3.1609,-0.6375,6.0,High Coherence,4.25,15.3125,12.0,Stable adaptive
UAE,1975,Lore,8.0,8.0,3.0,7.0,16.5,0.468101,0.4931,0.4443,3.1609,-0.6375,6.0,High Coherence,4.25,15.3125,12.0,Stable adaptive
UAE,1975,Shield,7.0,7.0,4.0,7.0,13.5,0.425865,0.3982,0.4443,3.1609,-0.6375,6.0,High Coherence,4.25,15.3125,12.0,Stable adaptive
UAE,1975,Stewards,9.0,10.0,3.0,8.0,20.0,0.493088,0.451,0.4443,3.1609,-0.6375,6.0,High Coherence,4.25,15.3125,12.0,Stable adaptive
UAE,1976,Archive,6.0,7.0,4.0,7.0,12.5,0.416131,0.4218,0.4569,3.2073,-0.684,6.0,High Coherence,4.375,15.5625,12.0,Stable adaptive
UAE,1976,Craft,6.0,7.0,4.0,6.0,12.0,0.404531,0.4757,0.4569,3.2073,-0.684,6.0,High Coherence,4.375,15.5625,12.0,Stable adaptive
UAE,1976,Flow,9.0,9.0,3.0,8.0,19.0,0.501187,0.5012,0.4569,3.2073,-0.684,6.0,High Coherence,4.375,15.5625,12.0,Stable adaptive
UAE,1976,Hands,7.0,7.0,4.0,6.0,13.0,0.421756,0.4483,0.4569,3.2073,-0.684,6.0,High Coherence,4.375,15.5625,12.0,Stable adaptive
UAE,1976,Helm,8.0,8.0,3.0,8.0,17.0,0.486164,0.4161,0.4569,3.2073,-0.684,6.0,High Coherence,4.375,15.5625,12.0,Stable adaptive
UAE,1976,Lore,8.0,8.0,3.0,7.0,16.5,0.475715,0.5012,0.4569,3.2073,-0.684,6.0,High Coherence,4.375,15.5625,12.0,Stable adaptive
UAE,1976,Shield,8.0,7.0,4.0,7.0,14.5,0.448333,0.4045,0.4569,3.2073,-0.684,6.0,High Coherence,4.375,15.5625,12.0,Stable adaptive
UAE,1976,Stewards,9.0,10.0,3.0,8.0,20.0,0.501187,0.4862,0.4569,3.2073,-0.684,6.0,High Coherence,4.375,15.5625,12.0,Stable adaptive
UAE,1979,Archive,7.0,8.0,4.0,7.0,14.5,0.436800,0.4422,0.4647,3.4536,-0.7127,6.0,High Coherence,4.75,16.75,14.5,Stable adaptive
UAE,1979,Craft,7.0,8.0,4.0,7.0,14.5,0.436800,0.4526,0.4647,3.4536,-0.7127,6.0,High Coherence,4.75,16.75,14.5,Stable adaptive
UAE,1979,Flow,10.0,10.0,3.0,9.0,21.5,0.529849,0.5061,0.4647,3.4536,-0.7127,6.0,High Coherence,4.75,16.75,14.5,Stable adaptive
UAE,1979,Hands,8.0,8.0,4.0,6.0,15.0,0.442169,0.4358,0.4647,3.4536,-0.7127,6.0,High Coherence,4.75,16.75,14.5,Stable adaptive
UAE,1979,Helm,9.0,9.0,4.0,8.0,18.0,0.477251,0.4368,0.4647,3.4536,-0.7127,6.0,High Coherence,4.75,16.75,14.5,Stable adaptive
UAE,1979,Lore,8.0,8.0,4.0,7.0,15.5,0.452623,0.5298,0.4647,3.4536,-0.7127,6.0,High Coherence,4.75,16.75,14.5,Stable adaptive
UAE,1979,Shield,8.0,8.0,5.0,8.0,15.0,0.435833,0.4368,0.4647,3.4536,-0.7127,6.0,High Coherence,4.75,16.75,14.5,Stable adaptive
UAE,1979,Stewards,9.0,10.0,3.0,8.0,20.0,0.506077,0.4773,0.4647,3.4536,-0.7127,6.0,High Coherence,4.75,16.75,14.5,Stable adaptive
UAE,1982,Archive,8.0,8.0,4.0,8.0,16.0,0.452811,0.4328,0.4476,3.2044,-0.6498,6.0,High Coherence,4.375,16.5625,14.0,Stable adaptive
UAE,1982,Craft,7.0,8.0,4.0,7.0,14.5,0.427532,0.443,0.4476,3.2044,-0.6498,6.0,High Coherence,4.375,16.5625,14.0,Stable adaptive
UAE,1982,Flow,10.0,10.0,4.0,9.0,20.5,0.489167,0.467,0.4476,3.2044,-0.6498,6.0,High Coherence,4.375,16.5625,14.0,Stable adaptive
UAE,1982,Hands,8.0,8.0,4.0,6.0,15.0,0.432770,0.4016,0.4476,3.2044,-0.6498,6.0,High Coherence,4.375,16.5625,14.0,Stable adaptive
UAE,1982,Helm,9.0,9.0,4.0,8.0,18.0,0.466979,0.4528,0.4476,3.2044,-0.6498,6.0,High Coherence,4.375,16.5625,14.0,Stable adaptive
UAE,1982,Lore,8.0,8.0,4.0,7.0,15.5,0.442966,0.4892,0.4476,3.2044,-0.6498,6.0,High Coherence,4.375,16.5625,14.0,Stable adaptive
UAE,1982,Shield,8.0,8.0,6.0,8.0,14.0,0.401592,0.4275,0.4476,3.2044,-0.6498,6.0,High Coherence,4.375,16.5625,14.0,Stable adaptive
UAE,1982,Stewards,9.0,10.0,4.0,8.0,19.0,0.466979,0.467,0.4476,3.2044,-0.6498,6.0,High Coherence,4.375,16.5625,14.0,Stable adaptive
UAE,1985,Archive,8.0,9.0,4.0,8.0,17.0,0.445865,0.4262,0.4358,3.3408,-0.6063,6.0,High Coherence,4.25,16.3125,15.0,Stable adaptive
UAE,1985,Craft,8.0,8.0,4.0,7.0,15.5,0.436195,0.4362,0.4358,3.3408,-0.6063,6.0,High Coherence,4.25,16.3125,15.0,Stable adaptive
UAE,1985,Flow,10.0,10.0,4.0,9.0,20.5,0.481557,0.4201,0.4358,3.3408,-0.6063,6.0,High Coherence,4.25,16.3125,15.0,Stable adaptive
UAE,1985,Hands,8.0,8.0,4.0,6.0,15.0,0.426180,0.4201,0.4358,3.3408,-0.6063,6.0,High Coherence,4.25,16.3125,15.0,Stable adaptive
