Set,Society,T,Vbar,Vmin,smin,Bbar,lam2,r11,r12
3,Society_F,8,3.8125,-1.0,-0.3,0.169804,1.0593029010888142,Systemic Crisis,Systemic Crisis
3,Society_F,9,3.8125,-1.0,-0.3,0.169804,1.0593029010888142,Systemic Crisis,Systemic Crisis
3,Society_F,10,3.8125,-1.0,-0.3,0.169804,1.0593029010888142,Systemic Crisis,Systemic Crisis
3,Society_F,11,3.8125,-1.0,-0.3,0.169804,1.0593029010888142,Systemic Crisis,Systemic Crisis
3,Society_F,12,3.8125,-1.0,-0.3,0.169804,1.0593029010888142,Systemic Crisis,Systemic Crisis
3,Society_F,13,3.8125,-1.0,-0.3,0.169804,1.0593029010888142,Systemic Crisis,Systemic Crisis
3,Society_F,14,3.8125,-1.0,-0.3,0.169804,1.0593029010888142,Systemic Crisis,Systemic Crisis
3,Society_F,15,3.8125,-1.0,-0.3,0.169804,1.0593029010888142,Systemic Crisis,Systemic Crisis
3,Society_F,16,3.8125,-1.0,-0.3,0.169804,1.0593029010888142,Systemic Crisis,Systemic Crisis
3,Society_F,17,3.8125,-1.0,-0.3,0.169804,1.0593029010888142,Systemic Crisis,Systemic Crisis
3,Society_F,18,3.8125,-1.0,-0.3,0.169804,1.0593029010888142,Systemic Crisis,Systemic Crisis
3,Society_F,19,2.1875,-2.0,-0.5,0.140775,0.9029748020315918,Systemic Crisis,Systemic Crisis
3,Society_F,20,2.1875,-2.0,-0.5,0.140775,0.9029748020315918,Systemic Crisis,Systemic Crisis
3,Society_F,21,4.0,0.0,-0.32,0.174321,1.0843514351950887,Local Node Failure,Local Node Failure
3,Society_F,22,6.6875,2.0,-0.24,0.229896,1.4718466755417243,Local Node Failure,Local Node Failure
3,Society_F,23,6.6875,2.0,-0.24,0.229896,1.4718466755417243,Local Node Failure,Local Node Failure
3,Society_F,24,6.6875,2.0,-0.24,0.229896,1.4718466755417243,Local Node Failure,Local Node Failure
3,Society_F,25,6.6875,2.0,-0.24,0.229896,1.4718466755417243,Local Node Failure,Local Node Failure
3,Society_F,26,6.8125,2.0,-0.24,0.235223,1.4904748847672626,Local Node Failure,Local Node Failure
3,Society_F,27,6.8125,2.0,-0.24,0.235223,1.4904748847672626,Local Node Failure,Local Node Failure
3,Society_F,28,4.0,-1.0,-0.32,0.178301,1.094658678047205,Systemic Crisis,Systemic Crisis
3,Society_F,29,1.0,-4.0,-0.6,0.131251,0.7720168956325846,Systemic Crisis,Systemic Crisis
3,Society_F,30,4.0,-1.0,-0.32,0.178301,1.094658678047205,Systemic Crisis,Systemic Crisis
3,Society_F,31,4.0,-1.0,-0.32,0.178301,1.094658678047205,Systemic Crisis,Systemic Crisis
3,Society_F,32,4.0,-1.0,-0.32,0.178301,1.094658678047205,Systemic Crisis,Systemic Crisis
3,Society_F,33,4.0,-1.0,-0.32,0.178301,1.094658678047205,Systemic Crisis,Systemic Crisis
3,Society_F,34,4.0,-1.0,-0.32,0.178301,1.094658678047205,Systemic Crisis,Systemic Crisis
3,Society_F,35,4.0,-1.0,-0.32,0.178301,1.094658678047205,Systemic Crisis,Systemic Crisis
3,Society_F,36,4.0,-1.0,-0.32,0.178301,1.094658678047205,Systemic Crisis,Systemic Crisis
3,Society_F,37,4.0,-1.0,-0.32,0.178301,1.094658678047205,Systemic Crisis,Systemic Crisis
3,Society_F,38,4.0,-1.0,-0.32,0.178301,1.094658678047205,Systemic Crisis,Systemic Crisis
3,Society_F,39,4.0,-1.0,-0.32,0.178301,1.094658678047205,Systemic Crisis,Systemic Crisis
3,Society_F,40,4.0,-1.0,-0.32,0.178301,1.094658678047205,Systemic Crisis,Systemic Crisis
3,Society_F,41,4.0,-1.0,-0.32,0.178301,1.094658678047205,Systemic Crisis,Systemic Crisis
3,Society_F,42,4.0,-1.0,-0.32,0.178301,1.094658678047205,Systemic Crisis,Systemic Crisis
3,Society_F,43,4.0,-1.0,-0.32,0.178301,1.094658678047205,Systemic Crisis,Systemic Crisis
3,Society_F,44,4.0,-1.0,-0.32,0.178301,1.094658678047205,Systemic Crisis,Systemic Crisis
3,Society_F,45,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,46,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,47,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,48,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,49,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,50,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,51,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,52,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,53,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,54,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,55,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,56,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,57,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,58,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,59,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,60,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,61,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,62,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,63,5.9375,1.0,-0.32,0.204732,1.297696572763705,Local Node Failure,Local Node Failure
3,Society_F,64,6.9375,2.0,-0.24,0.235175,1.4906619184189571,Local Node Failure,Local Node Failure
3,Society_F,65,6.9375,2.0,-0.24,0.235175,1.4906619184189571,Local Node Failure,Local Node Failure
3,Society_F,66,6.9375,2.0,-0.24,0.235175,1.4906619184189571,Local Node Failure,Local Node Failure
3,Society_F,67,6.9375,2.0,-0.24,0.235175,1.4906619184189571,Local Node Failure,Local Node Failure
3,Society_F,68,6.9375,2.0,-0.24,0.235175,1.4906619184189571,Local Node Failure,Local Node Failure
3,Society_F,69,8.8125,4.0,-0.2,0.266522,1.7253555328238717,Strained,Strained
3,Society_F,70,8.8125,4.0,-0.2,0.266522,1.7253555328238717,Strained,Strained
3,Society_F,71,8.8125,4.0,-0.2,0.266522,1.7253555328238717,Strained,Strained
3,Society_F,72,8.8125,4.0,-0.2,0.266522,1.7253555328238717,Strained,Strained
3,Society_F,73,8.8125,4.0,-0.2,0.266522,1.7253555328238717,Strained,Strained
3,Society_F,74,5.5,1.0,-0.32,0.198877,1.2750583301598264,Local Node Failure,Local Node Failure
3,Society_F,75,5.5,1.0,-0.32,0.198877,1.2750583301598264,Local Node Failure,Local Node Failure
3,Society_F,76,5.5,1.0,-0.32,0.198877,1.2750583301598264,Local Node Failure,Local Node Failure
3,Society_F,77,2.625,-2.0,-0.5,0.149275,0.9315632987797559,Systemic Crisis,Systemic Crisis
3,Society_F,78,-0.25,-5.0,-0.8,0.11142,0.6615798785633489,Freeze/Collapse,Freeze/Collapse
3,Society_F,79,-0.25,-5.0,-0.8,0.11142,0.6615798785633489,Freeze/Collapse,Freeze/Collapse
3,Society_F,80,-0.25,-5.0,-0.8,0.11142,0.6615798785633489,Freeze/Collapse,Freeze/Collapse
3,Society_F,81,-0.25,-5.0,-0.8,0.11142,0.6615798785633489,Freeze/Collapse,Freeze/Collapse
3,Society_F,82,-2.375,-7.0,-0.9,0.085111,0.4567013150997175,Freeze/Collapse,Freeze/Collapse
3,Society_F,83,-2.375,-7.0,-0.9,0.085111,0.4567013150997175,Freeze/Collapse,Freeze/Collapse
3,Society_F,84,-0.75,-7.0,-0.8,0.103005,0.5083201018958591,Freeze/Collapse,Freeze/Collapse
3,Society_F,85,-0.75,-7.0,-0.8,0.103005,0.5083201018958591,Freeze/Collapse,Freeze/Collapse
3,Society_F,86,-0.75,-7.0,-0.8,0.103005,0.5083201018958591,Freeze/Collapse,Freeze/Collapse
3,Society_F,87,-0.75,-7.0,-0.8,0.103005,0.5083201018958591,Freeze/Collapse,Freeze/Collapse
3,Society_F,88,-0.75,-7.0,-0.8,0.103005,0.5083201018958591,Freeze/Collapse,Freeze/Collapse
3,Society_F,89,-0.75,-7.0,-0.8,0.103005,0.5083201018958591,Freeze/Collapse,Freeze/Collapse
3,Society_F,90,-0.75,-7.0,-0.8,0.103005,0.5083201018958591,Freeze/Collapse,Freeze/Collapse
3,Society_F,91,-0.75,-7.0,-0.8,0.103005,0.5083201018958591,Freeze/Collapse,Freeze/Collapse
3,Society_F,92,-0.75,-7.0,-0.8,0.103005,0.5083201018958591,Freeze/Collapse,Freeze/Collapse
3,Society_F,93,-0.75,-7.0,-0.8,0.103005,0.5083201018958591,Freeze/Collapse,Freeze/Collapse
3,Society_F,94,-0.75,-7.0,-0.8,0.103005,0.5083201018958591,Freeze/Collapse,Freeze/Collapse
3,Society_F,95,-0.75,-7.0,-0.8,0.103005,0.5083201018958591,Freeze/Collapse,Freeze/Collapse
3,Society_F,96,-3.375,-7.0,-0.9,0.075556,0.4259328639874759,Freeze/Collapse,Freeze/Collapse
3,Society_F,97,-3.375,-7.0,-0.9,0.075556,0.4259328639874759,Freeze/Collapse,Freeze/Collapse
3,Society_F,98,-3.375,-7.0,-0.9,0.075556,0.4259328639874759,Freeze/Collapse,Freeze/Collapse
3,Society_F,99,-3.375,-7.0,-0.9,0.075556,0.4259328639874759,Freeze/Collapse,Freeze/Collapse
3,Society_F,100,-3.375,-7.0,-0.9,0.075556,0.4259328639874759,Freeze/Collapse,Freeze/Collapse
3,Society_F,101,-5.375,-7.0,-0.8,0.058515,0.37162088652992015,Freeze/Collapse,Freeze/Collapse
3,Society_F,102,-2.75,-7.0,-0.9,0.081692,0.4486891916348439,Freeze/Collapse,Freeze/Collapse
3,Society_F,103,-2.75,-7.0,-0.9,0.081692,0.4486891916348439,Freeze/Collapse,Freeze/Collapse
3,Society_F,104,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,105,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,106,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,107,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,108,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,109,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,110,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,111,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,112,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,113,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,114,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,115,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,116,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,117,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,118,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,119,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,120,0.25,-4.0,-0.8,0.114735,0.6759276155771963,Systemic Crisis,Systemic Crisis
3,Society_F,121,-2.75,-7.0,-0.9,0.081692,0.4486891916348439,Freeze/Collapse,Freeze/Collapse
3,Society_F,122,-2.75,-7.0,-0.9,0.081692,0.4486891916348439,Freeze/Collapse,Freeze/Collapse
3,Society_F,123,-2.75,-7.0,-0.9,0.081692,0.4486891916348439,Freeze/Collapse,Freeze/Collapse
3,Society_F,124,-2.75,-7.0,-0.9,0.081692,0.4486891916348439,Freeze/Collapse,Freeze/Collapse
3,Society_F,125,-2.75,-7.0,-0.9,0.081692,0.4486891916348439,Freeze/Collapse,Freeze/Collapse
3,Society_G,0,4.75,1.0,-0.18,0.190347,1.2013436448538146,Local Node Failure,Local Node Failure
3,Society_G,1,4.75,1.0,-0.18,0.190347,1.2013436448538146,Local Node Failure,Local Node Failure
3,Society_G,2,4.75,1.0,-0.18,0.190347,1.2013436448538146,Local Node Failure,Local Node Failure
3,Society_G,3,4.75,1.0,-0.18,0.190347,1.2013436448538146,Local Node Failure,Local Node Failure
3,Society_G,4,4.75,1.0,-0.18,0.190347,1.2013436448538146,Local Node Failure,Local Node Failure
3,Society_G,5,4.75,1.0,-0.18,0.190347,1.2013436448538146,Local Node Failure,Local Node Failure
3,Society_G,6,4.75,1.0,-0.18,0.190347,1.2013436448538146,Local Node Failure,Local Node Failure
3,Society_G,7,4.75,1.0,-0.18,0.190347,1.2013436448538146,Local Node Failure,Local Node Failure
3,Society_G,8,4.75,1.0,-0.18,0.190347,1.2013436448538146,Local Node Failure,Local Node Failure
3,Society_G,9,4.75,1.0,-0.18,0.190347,1.2013436448538146,Local Node Failure,Local Node Failure
3,Society_G,10,4.75,1.0,-0.18,0.190347,1.2013436448538146,Local Node Failure,Local Node Failure
3,Society_G,11,4.75,1.0,-0.18,0.190347,1.2013436448538146,Local Node Failure,Local Node Failure
3,Society_G,12,4.75,1.0,-0.18,0.190347,1.2013436448538146,Local Node Failure,Local Node Failure
3,Society_G,13,4.625,1.0,-0.24,0.18723,1.190616102772146,Local Node Failure,Local Node Failure
3,Society_G,14,2.75,-1.0,-0.3,0.155242,1.009316432567826,Systemic Crisis,Systemic Crisis
3,Society_G,15,-0.125,-4.0,-0.75,0.113365,0.707566345450637,Freeze/Collapse,Freeze/Collapse
3,Society_G,16,-0.125,-4.0,-0.75,0.113365,0.707566345450637,Freeze/Collapse,Freeze/Collapse
3,Society_G,17,-0.125,-4.0,-0.75,0.113365,0.707566345450637,Freeze/Collapse,Freeze/Collapse
3,Society_G,18,-0.125,-4.0,-0.75,0.113365,0.707566345450637,Freeze/Collapse,Freeze/Collapse
3,Society_G,19,2.75,-1.0,-0.3,0.155242,1.009316432567826,Systemic Crisis,Systemic Crisis
3,Society_G,20,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,21,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,22,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,23,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,24,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,25,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,26,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,27,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,28,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,29,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,30,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,31,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,32,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,33,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,34,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,35,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,36,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,37,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,38,3.9375,0.0,-0.25,0.171918,1.0753083335939557,Local Node Failure,Local Node Failure
3,Society_G,39,1.9375,-2.0,-0.5,0.137746,0.8913995646702956,Systemic Crisis,Systemic Crisis
3,Society_G,40,1.9375,-2.0,-0.5,0.137746,0.8913995646702956,Systemic Crisis,Systemic Crisis
3,Society_G,41,1.9375,-2.0,-0.5,0.137746,0.8913995646702956,Systemic Crisis,Systemic Crisis
3,Society_G,42,1.9375,-2.0,-0.5,0.137746,0.8913995646702956,Systemic Crisis,Systemic Crisis
3,Society_G,43,4.1875,0.0,-0.25,0.175232,1.0869089364849542,Local Node Failure,Local Node Failure
3,Society_G,44,4.1875,0.0,-0.25,0.175232,1.0869089364849542,Local Node Failure,Local Node Failure
3,Society_G,45,4.1875,0.0,-0.25,0.175232,1.0869089364849542,Local Node Failure,Local Node Failure
3,Society_G,46,4.1875,0.0,-0.25,0.175232,1.0869089364849542,Local Node Failure,Local Node Failure
3,Society_G,47,4.1875,0.0,-0.25,0.175232,1.0869089364849542,Local Node Failure,Local Node Failure
3,Society_G,48,4.1875,0.0,-0.25,0.175232,1.0869089364849542,Local Node Failure,Local Node Failure
3,Society_G,49,4.1875,0.0,-0.25,0.175232,1.0869089364849542,Local Node Failure,Local Node Failure
3,Society_G,50,4.1875,0.0,-0.25,0.175232,1.0869089364849542,Local Node Failure,Local Node Failure
3,Society_G,51,4.1875,0.0,-0.25,0.175232,1.0869089364849542,Local Node Failure,Local Node Failure
3,Society_G,52,4.1875,0.0,-0.25,0.175232,1.0869089364849542,Local Node Failure,Local Node Failure
3,Society_G,53,4.1875,0.0,-0.25,0.175232,1.0869089364849542,Local Node Failure,Local Node Failure
3,Society_G,54,4.1875,0.0,-0.25,0.175232,1.0869089364849542,Local Node Failure,Local Node Failure
3,Society_G,55,4.1875,0.0,-0.25,0.175232,1.0869089364849542,Local Node Failure,Local Node Failure
3,Society_G,56,-0.9375,-4.0,-0.8,0.099085,0.6208343507214185,Freeze/Collapse,Freeze/Collapse
3,Society_G,57,1.3125,-2.0,-0.6,0.13202,0.8715617627751641,Systemic Crisis,Systemic Crisis
3,Society_G,58,1.3125,-2.0,-0.6,0.13202,0.8715617627751641,Systemic Crisis,Systemic Crisis
3,Society_G,59,1.3125,-2.0,-0.6,0.13202,0.8715617627751641,Systemic Crisis,Systemic Crisis
3,Society_G,60,1.3125,-2.0,-0.6,0.13202,0.8715617627751641,Systemic Crisis,Systemic Crisis
3,Society_G,61,-0.5625,-4.0,-0.8,0.101454,0.6286498579251981,Freeze/Collapse,Freeze/Collapse
3,Society_G,62,1.3125,-2.0,-0.6,0.13202,0.8715617627751641,Systemic Crisis,Systemic Crisis
3,Society_G,63,1.3125,-2.0,-0.6,0.13202,0.8715617627751641,Systemic Crisis,Systemic Crisis
3,Society_G,64,1.3125,-2.0,-0.6,0.13202,0.8715617627751641,Systemic Crisis,Systemic Crisis
3,Society_G,65,1.3125,-2.0,-0.6,0.13202,0.8715617627751641,Systemic Crisis,Systemic Crisis
3,Society_G,66,1.3125,-2.0,-0.6,0.13202,0.8715617627751641,Systemic Crisis,Systemic Crisis
3,Society_G,67,4.0625,0.0,-0.25,0.172077,1.0764862809307418,Local Node Failure,Local Node Failure
3,Society_G,68,4.0625,0.0,-0.25,0.172077,1.0764862809307418,Local Node Failure,Local Node Failure
3,Society_G,69,4.0625,0.0,-0.25,0.172077,1.0764862809307418,Local Node Failure,Local Node Failure
3,Society_G,70,4.0625,0.0,-0.25,0.172077,1.0764862809307418,Local Node Failure,Local Node Failure
3,Society_G,71,6.9375,3.0,-0.16,0.229023,1.4717758349791716,Local Node Failure,Local Node Failure
3,Society_G,72,7.3125,3.5,-0.24,0.244892,1.6104674478563306,Local Node Failure,Local Node Failure
3,Society_G,73,7.3125,3.5,-0.24,0.244892,1.6104674478563306,Local Node Failure,Local Node Failure
3,Society_G,74,7.3125,3.5,-0.24,0.244892,1.6104674478563306,Local Node Failure,Local Node Failure
3,Society_G,75,8.6875,3.5,-0.24,0.259922,1.6662773488606573,Local Node Failure,Local Node Failure
3,Society_G,76,8.6875,3.5,-0.24,0.259922,1.6662773488606573,Local Node Failure,Local Node Failure
3,Society_G,77,8.6875,3.5,-0.24,0.259922,1.6662773488606573,Local Node Failure,Local Node Failure
3,Society_G,78,7.6875,2.5,-0.36,0.226275,1.4505786846582165,Local Node Failure,Local Node Failure
3,Society_G,79,5.1875,1.5,-0.5,0.182723,1.210419599576389,Local Node Failure,Local Node Failure
3,Society_G,80,5.1875,1.5,-0.5,0.182723,1.210419599576389,Local Node Failure,Local Node Failure
3,Society_G,81,5.1875,1.5,-0.5,0.182723,1.210419599576389,Local Node Failure,Local Node Failure
3,Society_G,82,5.1875,1.5,-0.5,0.182723,1.210419599576389,Local Node Failure,Local Node Failure
3,Society_G,83,5.1875,1.5,-0.5,0.182723,1.210419599576389,Local Node Failure,Local Node Failure
3,Society_G,84,5.1875,1.5,-0.5,0.182723,1.210419599576389,Local Node Failure,Local Node Failure
3,Society_G,85,5.1875,1.5,-0.5,0.182723,1.210419599576389,Local Node Failure,Local Node Failure
3,Society_G,86,5.1875,1.5,-0.5,0.182723,1.210419599576389,Local Node Failure,Local Node Failure
3,Society_G,87,6.1875,2.5,-0.36,0.209894,1.3904070028895679,Local Node Failure,Local Node Failure
3,Society_G,88,6.1875,2.5,-0.36,0.209894,1.3904070028895679,Local Node Failure,Local Node Failure
3,Society_G,89,3.3125,-0.5,-0.48,0.159061,1.0335271602360623,Systemic Crisis,Systemic Crisis
3,Society_G,90,3.3125,-0.5,-0.48,0.159061,1.0335271602360623,Systemic Crisis,Systemic Crisis
3,Society_G,91,3.3125,-0.5,-0.48,0.159061,1.0335271602360623,Systemic Crisis,Systemic Crisis
3,Society_G,92,3.3125,-0.5,-0.48,0.159061,1.0335271602360623,Systemic Crisis,Systemic Crisis
3,Society_G,93,3.3125,-0.5,-0.48,0.159061,1.0335271602360623,Systemic Crisis,Systemic Crisis
3,Society_G,94,3.3125,-0.5,-0.48,0.159061,1.0335271602360623,Systemic Crisis,Systemic Crisis
3,Society_G,95,3.3125,-0.5,-0.48,0.159061,1.0335271602360623,Systemic Crisis,Systemic Crisis
3,Society_G,96,3.3125,-0.5,-0.48,0.159061,1.0335271602360623,Systemic Crisis,Systemic Crisis
3,Society_G,97,3.3125,-0.5,-0.48,0.159061,1.0335271602360623,Systemic Crisis,Systemic Crisis
3,Society_G,98,3.3125,-0.5,-0.48,0.159061,1.0335271602360623,Systemic Crisis,Systemic Crisis
3,Society_G,99,3.3125,-0.5,-0.48,0.159061,1.0335271602360623,Systemic Crisis,Systemic Crisis
3,Society_G,100,0.4375,-3.5,-0.8,0.120285,0.7531693327028618,Systemic Crisis,Systemic Crisis
3,Society_G,101,-2.5625,-6.5,-0.9,0.086675,0.5193364737961033,Freeze/Collapse,Freeze/Collapse
3,Society_G,102,0.4375,-3.5,-0.8,0.120285,0.7531693327028618,Systemic Crisis,Systemic Crisis
3,Society_G,103,0.4375,-3.5,-0.8,0.120285,0.7531693327028618,Systemic Crisis,Systemic Crisis
