Society,Year,Rupture_Incoming,Is_Rupture_Year,Mean_S,Mean_K,SK_Ratio,Mean_NodeValue,Mean_BondStrength,Archive_V,Archive_S,Helm_V,Reactivity_Ratio,Cog_Gap
Sweden,1955,0,0,2.25,9.5,0.237,21.688,0.7069,23.0,2.0,21.0,0.833,-0.767
Sweden,1956,0,0,2.375,9.5,0.25,21.438,0.6897,23.0,2.0,19.0,0.769,-1.167
Sweden,1957,0,0,2.25,9.625,0.234,21.812,0.7069,23.0,2.0,22.0,0.833,-0.567
Sweden,1958,0,0,2.25,9.75,0.231,21.938,0.7069,23.0,2.0,22.0,0.833,-0.367
Sweden,1959,0,0,2.25,9.875,0.228,22.188,0.7125,23.0,2.0,23.0,0.833,-0.5
Sweden,1960,0,0,2.25,9.875,0.228,22.188,0.7125,23.0,2.0,23.0,0.833,-0.5
Sweden,1961,0,0,2.25,9.875,0.228,22.375,0.722,23.0,2.0,23.0,0.833,-1.0
Sweden,1962,0,0,2.25,9.875,0.228,22.375,0.722,23.0,2.0,23.0,0.833,-1.0
Sweden,1963,0,0,2.25,9.875,0.228,22.375,0.722,23.0,2.0,23.0,0.833,-1.0
Sweden,1964,0,0,2.25,9.875,0.228,22.375,0.722,23.0,2.0,23.0,0.833,-1.0
Sweden,1965,0,0,2.75,9.625,0.286,21.375,0.6632,23.0,2.0,20.0,1.154,0.067
Sweden,1966,0,0,3.25,9.625,0.338,20.5,0.6054,23.0,2.0,18.0,1.042,-0.8
Sweden,1967,0,0,3.75,9.625,0.39,19.625,0.5542,23.0,2.0,17.0,0.965,-1.133
Sweden,1968,0,0,3.75,9.625,0.39,19.625,0.5542,23.0,2.0,17.0,0.965,-1.133
Sweden,1969,0,0,4.625,9.0,0.514,17.625,0.4767,22.0,3.0,16.0,1.136,1.533
Sweden,1970,0,0,4.625,8.875,0.521,17.5,0.476,22.0,3.0,14.0,1.014,0.267
Sweden,1971,0,0,4.25,8.875,0.479,18.0,0.5029,22.0,3.0,15.0,1.032,0.0
Sweden,1972,0,0,5.875,8.125,0.723,15.0,0.3902,21.0,4.0,11.0,1.235,2.133
Sweden,1973,0,0,5.625,8.125,0.692,15.5,0.4086,20.0,4.0,14.0,1.218,1.867
Sweden,1974,0,0,5.875,7.75,0.758,14.5,0.3852,20.0,4.0,14.0,1.235,2.933
Sweden,1975,0,0,6.125,7.75,0.79,13.875,0.363,20.0,4.0,10.0,1.149,1.933
Sweden,1976,0,0,6.875,7.25,0.948,12.125,0.3191,20.0,4.0,7.0,1.29,3.4
Sweden,1977,0,0,6.25,7.5,0.833,13.375,0.3543,20.0,4.0,10.0,1.42,4.867
Sweden,1978,0,0,7.125,7.375,0.966,12.0,0.3099,20.0,4.0,9.0,1.302,4.267
Sweden,1979,0,0,6.25,7.625,0.82,13.25,0.3477,20.0,4.0,10.0,1.31,4.133
Sweden,1980,0,0,6.5,7.5,0.867,12.75,0.3303,20.0,4.0,10.0,1.222,3.333
Sweden,1981,0,0,5.625,8.125,0.692,15.25,0.3983,20.0,4.0,16.0,1.218,2.533
Sweden,1982,0,0,5.0,8.125,0.615,16.125,0.4411,20.0,4.0,17.0,1.111,2.333
Sweden,1983,0,0,4.375,8.25,0.53,17.125,0.4894,21.0,3.0,17.0,1.111,1.267
Sweden,1984,0,0,4.125,8.5,0.485,17.875,0.5148,21.0,3.0,17.0,1.083,0.867
Sweden,1985,0,0,5.625,8.25,0.682,15.25,0.4039,20.0,4.0,8.0,0.677,-3.333
Sweden,1986,0,0,4.875,8.25,0.591,16.5,0.4547,20.0,4.0,13.0,0.833,-1.333
Sweden,1987,0,0,4.5,8.5,0.529,17.375,0.4858,21.0,3.0,17.0,0.942,0.067
Sweden,1988,0,0,4.75,8.75,0.543,17.375,0.469,22.0,3.0,17.0,1.087,0.6
Sweden,1989,0,0,7.625,7.75,0.984,12.375,0.2981,20.0,5.0,9.0,1.324,3.8
Sweden,1990,0,0,8.0,6.625,1.208,9.75,0.2609,19.0,6.0,9.0,1.381,6.533
Sweden,1991,0,0,8.375,6.125,1.367,8.375,0.2366,18.0,7.0,11.0,1.351,9.133
Sweden,1992,0,0,7.125,6.875,1.036,11.625,0.3074,19.0,6.0,14.0,1.398,7.4
Sweden,1993,0,0,5.375,7.875,0.683,15.25,0.4131,21.0,4.0,16.0,1.319,4.133
Sweden,1994,0,0,4.5,8.5,0.529,17.5,0.4898,22.0,3.0,19.0,1.333,2.933
Sweden,1995,0,0,4.0,8.75,0.457,18.5,0.5319,22.0,3.0,19.0,1.14,0.8
Sweden,1996,0,0,3.625,9.0,0.403,19.375,0.57,22.0,3.0,20.0,1.176,-0.467
Sweden,1997,0,0,3.25,9.125,0.356,20.0,0.604,22.0,3.0,20.0,1.042,-1.6
Sweden,1998,0,0,3.25,9.125,0.356,20.0,0.604,22.0,3.0,20.0,1.042,-1.6
Sweden,1999,0,0,3.875,9.125,0.425,19.375,0.5537,22.0,3.0,20.0,1.204,-1.0
Sweden,2000,0,0,4.5,8.75,0.514,18.0,0.4973,22.0,3.0,20.0,1.19,-1.067
Sweden,2001,0,0,4.75,8.125,0.585,16.5,0.4609,22.0,3.0,17.0,1.212,0.267
Sweden,2002,0,0,4.5,8.375,0.537,17.125,0.4809,22.0,3.0,17.0,1.061,-0.867
Sweden,2003,0,0,3.875,8.375,0.463,17.875,0.5272,22.0,3.0,17.0,1.053,-0.733
Sweden,2004,0,0,3.5,8.75,0.4,19.0,0.57,22.0,3.0,17.0,0.926,-2.133
Sweden,2005,0,0,3.125,9.0,0.347,19.875,0.61,23.0,2.0,20.0,0.938,-2.333
Sweden,2006,0,0,3.0,9.125,0.329,20.25,0.6262,23.0,2.0,23.0,1.0,-1.733
Sweden,2007,0,0,4.375,8.5,0.515,18.125,0.5142,22.0,3.0,22.0,1.574,1.8
Sweden,2008,0,0,5.0,8.25,0.606,16.625,0.4551,22.0,3.0,21.0,1.667,4.2
Sweden,2009,0,0,4.25,8.75,0.486,18.0,0.5047,22.0,3.0,17.0,0.909,-3.733
Sweden,2010,0,0,4.375,8.625,0.507,17.625,0.4936,22.0,3.0,17.0,0.87,-4.333
Sweden,2011,0,0,4.5,8.625,0.522,17.5,0.4871,22.0,3.0,17.0,0.833,-4.533
Sweden,2012,0,0,4.625,8.5,0.544,17.125,0.4755,22.0,3.0,14.0,0.8,-5.133
Sweden,2013,0,0,5.0,8.5,0.588,16.75,0.454,22.0,3.0,11.0,0.802,-5.2
Sweden,2014,0,0,6.5,7.75,0.839,13.75,0.3519,14.0,8.0,7.0,0.741,-6.267
Sweden,2015,0,0,5.375,8.5,0.632,16.375,0.4302,18.0,6.0,11.0,0.805,-4.2
Sweden,2016,0,0,5.0,8.625,0.58,17.25,0.4645,21.0,4.0,13.0,0.897,-2.8
Sweden,2017,0,0,5.375,8.625,0.623,16.375,0.4315,21.0,4.0,7.0,0.805,-4.2
Sweden,2018,0,0,5.125,8.75,0.586,17.0,0.4504,21.0,4.0,11.0,0.864,-3.2
Sweden,2019,0,0,6.375,8.375,0.761,15.5,0.3798,18.0,7.0,18.0,1.369,3.467
Sweden,2020,0,0,5.375,8.625,0.623,16.875,0.4376,20.0,5.0,12.0,0.988,-1.267
Sweden,2021,0,0,5.75,8.5,0.676,16.125,0.413,21.0,4.0,16.0,0.977,-0.867
Sweden,2022,0,0,5.25,9.125,0.575,17.875,0.458,21.0,4.0,19.0,1.026,0.333
Sweden,2023,0,0,4.75,9.125,0.521,18.5,0.4939,22.0,3.0,19.0,1.087,0.8
Sweden,2024,0,0,4.75,9.5,0.5,19.125,0.5015,22.0,3.0,19.0,1.087,-0.333
Syria,1900,0,0,5.875,4.875,1.205,5.75,0.1973,7.5,5.0,2.5,1.131,0.667
Syria,1901,0,0,5.875,4.875,1.205,5.75,0.1973,7.5,5.0,2.5,1.131,0.667
Syria,1902,0,0,5.875,4.875,1.205,5.75,0.1973,7.5,5.0,2.5,1.131,0.667
Syria,1903,0,0,5.875,4.875,1.205,5.75,0.1973,7.5,5.0,2.5,1.131,0.667
Syria,1904,0,0,5.875,4.875,1.205,5.75,0.1973,7.5,5.0,2.5,1.131,0.667
Syria,1905,0,0,5.875,4.875,1.205,5.75,0.1973,7.5,5.0,2.5,1.131,0.667
Syria,1906,0,0,5.875,4.875,1.205,5.75,0.1973,7.5,5.0,2.5,1.131,0.667
Syria,1907,0,0,5.875,4.875,1.205,5.75,0.1973,7.5,5.0,2.5,1.131,0.667
Syria,1908,0,0,5.875,4.875,1.205,5.875,0.2018,7.5,5.0,3.0,1.131,0.867
Syria,1909,0,0,5.875,4.875,1.205,5.875,0.2018,7.5,5.0,3.0,1.131,0.867
Syria,1910,0,0,6.25,3.875,1.613,3.562,0.1683,4.5,6.0,1.0,1.022,0.633
Syria,1911,0,0,6.25,3.875,1.613,3.562,0.1683,4.5,6.0,1.0,1.022,0.633
Syria,1912,0,0,6.25,3.875,1.613,3.562,0.1683,4.5,6.0,1.0,1.022,0.633
Syria,1913,0,0,6.25,3.875,1.613,3.562,0.1683,4.5,6.0,1.0,1.022,0.633
Syria,1914,0,0,6.25,3.875,1.613,3.562,0.1683,4.5,6.0,1.0,1.022,0.633
Syria,1915,0,0,7.25,3.25,2.231,0.875,0.1213,1.0,7.0,-1.0,1.019,1.667
Syria,1916,0,0,6.125,4.0,1.531,3.75,0.1681,4.0,6.0,2.0,1.056,1.467
Syria,1917,0,0,5.25,4.0,1.312,4.75,0.1928,5.0,5.0,4.0,1.026,1.467
Syria,1918,0,0,5.25,4.0,1.312,4.75,0.1928,5.0,5.0,4.0,1.026,1.467
Syria,1919,0,0,5.25,4.0,1.312,4.75,0.1928,5.0,5.0,4.0,1.026,1.467
Syria,1920,0,0,5.25,4.0,1.312,4.75,0.1928,5.0,5.0,4.0,1.026,1.467
Syria,1921,0,0,5.25,4.0,1.312,4.75,0.1928,5.0,5.0,4.0,1.026,1.467
Syria,1922,0,0,5.25,4.0,1.312,4.75,0.1928,5.0,5.0,4.0,1.026,1.467
Syria,1923,0,0,5.25,4.0,1.312,4.75,0.1928,5.0,5.0,4.0,1.026,1.467
Syria,1924,0,0,5.25,4.0,1.312,4.75,0.1928,5.0,5.0,4.0,1.026,1.467
Syria,1925,0,0,4.375,4.0,1.094,5.625,0.2174,6.0,4.0,5.0,0.985,1.267
Syria,1926,0,0,4.375,4.0,1.094,5.625,0.2174,6.0,4.0,5.0,0.985,1.267
Syria,1927,0,0,4.375,4.0,1.094,5.625,0.2174,6.0,4.0,5.0,0.985,1.267
Syria,1928,0,0,5.25,4.0,1.312,4.75,0.1928,5.0,5.0,4.0,1.026,1.467
Syria,1929,0,0,5.25,4.0,1.312,4.75,0.1928,5.0,5.0,4.0,1.026,1.467
Syria,1930,0,0,5.25,4.0,1.312,4.75,0.1928,5.0,5.0,4.0,1.026,1.467
Syria,1931,0,0,4.375,4.0,1.094,5.625,0.2174,6.0,4.0,5.0,0.985,1.267
Syria,1932,0,0,4.375,4.0,1.094,5.625,0.2174,6.0,4.0,5.0,0.985,1.267
Syria,1933,0,0,5.5,4.0,1.375,4.5,0.1863,4.0,6.0,4.0,1.049,1.6
Syria,1934,0,0,6.25,3.625,1.724,3.375,0.1683,2.0,7.0,4.0,1.111,1.933
Syria,1935,0,0,6.75,3.25,2.077,1.75,0.1394,1.0,7.0,1.0,1.061,1.467
Syria,1936,0,0,7.0,3.25,2.154,1.5,0.1342,1.0,7.0,1.0,1.0,1.067
Syria,1937,0,0,7.5,2.875,2.609,0.0,0.1119,-2.0,8.0,-1.0,1.036,1.867
Syria,1938,0,0,6.625,3.125,2.12,1.625,0.1379,1.0,7.0,1.0,1.01,1.8
Syria,1939,0,0,6.5,3.125,2.08,1.75,0.1403,1.0,7.0,1.0,0.96,1.467
Syria,1940,0,0,6.5,3.125,2.08,1.75,0.1403,1.0,7.0,1.0,0.96,1.467
Syria,1941,0,0,6.5,3.125,2.08,1.75,0.1403,1.0,7.0,1.0,0.96,1.467
Syria,1942,0,0,5.5,3.125,1.76,2.75,0.1611,2.0,6.0,2.0,0.952,1.467
Syria,1943,0,0,5.5,3.125,1.76,2.75,0.1611,2.0,6.0,2.0,0.952,1.467
Syria,1944,0,0,6.25,3.125,2.0,2.0,0.1458,1.0,7.0,1.0,1.022,1.867
Syria,1945,0,0,6.75,3.125,2.16,1.5,0.1361,1.0,7.0,1.0,1.061,2.133
Syria,1946,0,0,7.625,2.25,3.389,-1.125,0.1023,-2.0,8.0,-2.0,1.009,1.133
Syria,1947,0,0,7.625,2.25,3.389,-1.125,0.1023,-2.0,8.0,-2.0,1.009,1.133
Syria,1948,0,0,7.625,2.25,3.389,-1.125,0.1023,-2.0,8.0,-2.0,1.009,1.133
Syria,1949,0,0,6.875,3.0,2.292,1.0,0.1276,1.0,7.0,0.0,1.029,1.333
Syria,1950,0,0,6.875,3.0,2.292,1.125,0.1306,1.0,7.0,1.0,1.029,1.533
Syria,1951,0,0,7.375,2.5,2.95,-0.375,0.1113,-2.0,8.0,1.0,1.065,2.333
Syria,1952,0,0,7.375,2.5,2.95,-0.375,0.1113,-2.0,8.0,1.0,1.065,2.333
Syria,1953,0,0,7.375,2.5,2.95,-0.375,0.1113,-2.0,8.0,1.0,1.065,2.333
Syria,1954,0,0,7.375,2.5,2.95,-0.375,0.1113,-2.0,8.0,1.0,1.065,2.333
Syria,1955,0,0,7.875,2.25,3.5,-1.375,0.0985,-2.0,8.0,-2.0,1.026,1.267
Syria,1956,0,0,7.375,2.5,2.95,-0.375,0.1113,-2.0,8.0,1.0,1.065,2.333
Syria,1957,0,0,7.375,2.5,2.95,-0.375,0.1113,-2.0,8.0,1.0,1.065,2.333
Syria,1958,0,0,7.375,2.5,2.95,-0.375,0.1113,-2.0,8.0,1.0,1.065,2.333
Syria,1959,0,0,7.125,2.75,2.591,0.375,0.1211,-2.0,8.0,4.0,1.127,3.533
Syria,1960,1,0,7.125,2.75,2.591,0.375,0.1211,-2.0,8.0,4.0,1.127,3.533
Syria,1961,1,0,7.25,2.75,2.636,0.25,0.1187,-2.0,8.0,4.0,1.095,3.333
Syria,1962,1,0,7.125,2.75,2.591,0.375,0.1211,-2.0,8.0,4.0,1.127,3.533
Syria,1963,0,1,7.25,2.75,2.636,0.25,0.1187,-2.0,8.0,4.0,1.095,3.333
Syria,1964,0,0,7.375,2.75,2.682,0.125,0.1164,-2.0,8.0,3.0,1.065,3.133
Syria,1965,0,0,7.375,2.75,2.682,0.125,0.1164,-2.0,8.0,3.0,1.065,3.133
Syria,1966,0,0,7.75,2.5,3.1,-0.75,0.1051,-2.0,8.0,0.0,0.983,1.733
Syria,1967,1,0,7.875,2.5,3.15,-0.875,0.1034,-2.0,8.0,0.0,1.026,2.067
Syria,1968,1,0,7.875,2.5,3.15,-0.875,0.1034,-2.0,8.0,0.0,1.026,2.067
Syria,1969,1,0,8.25,2.25,3.667,-1.75,0.0937,-3.0,9.0,-3.0,0.952,0.667
Syria,1970,0,1,6.875,2.5,2.75,0.125,0.1188,-1.0,7.0,1.0,1.029,2.067
Syria,1971,0,0,6.0,2.5,2.4,1.0,0.1341,0.0,6.0,1.0,1.0,1.867
Syria,1972,0,0,5.125,2.5,2.05,1.875,0.1509,1.0,5.0,2.0,0.962,1.667
Syria,1973,0,0,4.125,2.5,1.65,2.875,0.1733,2.0,4.0,3.0,0.952,1.667
Syria,1974,0,0,4.125,2.5,1.65,2.875,0.1733,2.0,4.0,3.0,0.952,1.667
Syria,1975,0,0,4.25,2.5,1.7,2.75,0.1702,2.0,4.0,3.0,0.909,1.467
Syria,1976,0,0,4.25,2.5,1.7,2.75,0.1702,2.0,4.0,3.0,0.909,1.467
Syria,1977,0,0,4.25,2.5,1.7,2.75,0.1702,2.0,4.0,3.0,0.909,1.467
Syria,1978,0,0,4.25,2.5,1.7,2.75,0.1702,2.0,4.0,3.0,0.909,1.467
Syria,1979,0,0,4.25,2.5,1.7,2.75,0.1702,2.0,4.0,3.0,0.909,1.467
Syria,1980,0,0,4.25,2.5,1.7,2.75,0.1702,2.0,4.0,3.0,0.909,1.467
Syria,1981,0,0,4.25,2.5,1.7,2.75,0.1702,2.0,4.0,3.0,0.909,1.467
Syria,1982,0,0,4.25,2.5,1.7,2.75,0.1702,2.0,4.0,3.0,0.909,1.467
Syria,1983,0,0,4.125,2.5,1.65,2.875,0.1733,2.0,4.0,3.0,0.952,1.667
Syria,1984,0,0,4.25,2.5,1.7,2.75,0.1702,2.0,4.0,3.0,0.909,1.467
Syria,1985,0,0,4.25,2.5,1.7,2.75,0.1702,2.0,4.0,3.0,0.909,1.467
Syria,1986,0,0,4.25,2.5,1.7,2.75,0.1702,2.0,4.0,3.0,0.909,1.467
Syria,1987,0,0,5.875,2.75,2.136,1.625,0.1431,2.0,6.0,2.0,1.034,1.8
Syria,1988,0,0,5.875,2.75,2.136,1.625,0.1431,2.0,6.0,2.0,1.034,1.8
Syria,1989,0,0,5.875,2.75,2.136,1.625,0.1431,2.0,6.0,2.0,1.034,1.8
Syria,1990,0,0,6.875,2.75,2.5,0.625,0.1246,1.0,7.0,1.0,1.029,1.8
Syria,1991,0,0,6.875,2.75,2.5,0.625,0.1246,1.0,7.0,1.0,1.029,1.8
Syria,1992,0,0,6.875,2.75,2.5,0.625,0.1246,1.0,7.0,1.0,1.029,1.8
Syria,1993,0,0,6.875,2.75,2.5,0.625,0.1246,1.0,7.0,1.0,1.029,1.8
Syria,1994,0,0,6.875,2.75,2.5,0.625,0.1246,1.0,7.0,1.0,1.029,1.8
Syria,1995,0,0,6.875,2.75,2.5,0.625,0.1246,1.0,7.0,1.0,1.029,1.8
Syria,1996,0,0,5.75,2.5,2.3,1.25,0.139,0.0,6.0,2.0,1.071,2.267
Syria,1997,0,0,5.75,2.5,2.3,1.25,0.139,0.0,6.0,2.0,1.071,2.267
Syria,1998,0,0,7.75,2.125,3.647,-1.562,0.0965,-2.0,8.0,-2.0,1.053,0.967
Syria,1999,0,0,9.875,1.125,8.778,-5.688,0.0565,-6.0,10.0,-6.0,1.02,0.767
Syria,2000,0,0,8.875,2.125,4.176,-2.688,0.0825,-3.0,9.0,-3.0,1.023,0.767
Syria,2001,0,0,8.875,2.125,4.176,-2.688,0.0825,-3.0,9.0,-3.0,1.023,0.767
Syria,2002,0,0,9.625,1.375,7.0,-4.938,0.0625,-6.0,10.0,-3.0,1.064,1.967
Syria,2003,0,0,9.625,1.375,7.0,-4.938,0.0625,-6.0,10.0,-3.0,1.064,1.967
Syria,2004,0,0,9.625,1.375,7.0,-4.938,0.0625,-6.0,10.0,-3.0,1.064,1.967
Syria,2005,0,0,9.625,1.375,7.0,-4.938,0.0625,-6.0,10.0,-3.0,1.064,1.967
Syria,2006,0,0,9.625,1.375,7.0,-4.938,0.0625,-6.0,10.0,-3.0,1.064,1.967
Syria,2007,0,0,9.625,1.375,7.0,-4.938,0.0625,-6.0,10.0,-3.0,1.064,1.967
Syria,2008,1,0,9.625,1.375,7.0,-4.938,0.0625,-6.0,10.0,-3.0,1.064,1.967
Syria,2009,1,0,9.625,1.375,7.0,-4.938,0.0625,-6.0,10.0,-3.0,1.064,1.967
Syria,2010,1,0,9.625,1.375,7.0,-4.938,0.0625,-6.0,10.0,-3.0,1.064,1.967
Syria,2011,0,1,9.625,1.375,7.0,-4.938,0.0625,-6.0,10.0,-3.0,1.064,1.967
Thailand,1900,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1901,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1902,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1903,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1904,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1905,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1906,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1907,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1908,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1909,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1910,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1911,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1912,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1913,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1914,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1915,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1916,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1917,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1918,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1919,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1920,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1921,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1922,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1923,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1924,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1925,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1926,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1927,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1928,0,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1929,1,0,4.75,6.875,0.691,11.812,0.3304,13.0,4.0,14.0,1.212,3.167
Thailand,1930,1,0,4.75,6.75,0.704,11.562,0.3268,13.0,4.0,12.0,1.212,2.767
Thailand,1931,1,0,4.75,6.75,0.704,11.562,0.3268,13.0,4.0,12.0,1.212,2.767
Thailand,1932,0,1,5.875,6.125,0.959,9.312,0.267,9.0,6.0,9.0,1.034,0.767
Thailand,1933,0,0,6.0,6.0,1.0,8.938,0.259,9.0,6.0,9.0,1.0,0.167
Thailand,1934,0,0,6.0,6.0,1.0,8.938,0.259,9.0,6.0,9.0,1.0,0.167
Thailand,1935,0,0,6.0,6.0,1.0,8.938,0.259,9.0,6.0,9.0,1.0,0.167
Thailand,1936,0,0,6.0,6.0,1.0,8.938,0.259,9.0,6.0,9.0,1.0,0.167
Thailand,1937,0,0,6.0,6.0,1.0,8.938,0.259,9.0,6.0,9.0,1.0,0.167
Thailand,1938,0,0,6.0,6.0,1.0,8.938,0.259,9.0,6.0,9.0,1.0,0.167
Thailand,1939,0,0,6.0,6.0,1.0,8.938,0.259,9.0,6.0,9.0,1.0,0.167
Thailand,1940,0,0,6.0,6.0,1.0,8.938,0.259,9.0,6.0,9.0,1.0,0.167
Thailand,1941,0,0,7.0,5.0,1.4,5.5,0.1895,5.5,7.0,5.5,1.0,0.0
Thailand,1942,0,0,8.0,4.0,2.0,2.0,0.132,2.0,8.0,2.0,1.0,0.0
Thailand,1943,0,0,8.0,4.0,2.0,2.0,0.132,2.0,8.0,2.0,1.0,0.0
Thailand,1944,0,0,8.0,4.0,2.0,2.0,0.132,2.0,8.0,2.0,1.0,0.0
Thailand,1945,0,0,7.0,5.0,1.4,5.5,0.1895,5.5,7.0,5.5,1.0,0.0
Thailand,1946,0,0,6.0,6.0,1.0,8.5,0.2438,8.5,6.0,8.5,1.0,0.0
Thailand,1947,0,0,6.0,6.0,1.0,8.5,0.2438,8.5,6.0,8.5,1.0,0.0
Thailand,1948,0,0,6.0,6.0,1.0,8.5,0.2438,8.5,6.0,8.5,1.0,0.0
Thailand,1949,0,0,6.0,6.0,1.0,8.5,0.2438,8.5,6.0,8.5,1.0,0.0
Thailand,1950,0,0,6.0,6.0,1.0,8.5,0.2438,8.5,6.0,8.5,1.0,0.0
Thailand,1951,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1952,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1953,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1954,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1955,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1956,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1957,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1958,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1959,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1960,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1961,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1962,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1963,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1964,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1965,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1966,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1967,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1968,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1969,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1970,1,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1971,1,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
Thailand,1972,1,0,4.625,7.375,0.627,13.062,0.3574,15.0,4.0,15.0,1.136,1.967
Thailand,1973,0,1,4.625,7.375,0.627,13.062,0.3574,15.0,4.0,15.0,1.136,1.967
Thailand,1974,0,0,4.625,7.375,0.627,13.062,0.3574,15.0,4.0,15.0,1.136,1.967
Thailand,1975,0,0,4.625,7.375,0.627,13.062,0.3574,15.0,4.0,15.0,1.136,1.967
Thailand,1976,0,0,4.625,7.375,0.627,13.062,0.3574,15.0,4.0,15.0,1.136,1.967
Thailand,1977,0,0,4.625,7.375,0.627,13.062,0.3574,15.0,4.0,15.0,1.136,1.967
Thailand,1978,0,0,4.625,7.375,0.627,13.062,0.3574,15.0,4.0,15.0,1.136,1.967
Thailand,1979,0,0,5.0,7.0,0.714,11.938,0.3275,12.0,5.0,12.0,1.0,0.167
