Society,Year,T_Offset,set_id,Mean_C,Mean_K,Mean_S,Mean_A,Mean_NodeValue,Mean_BondStrength,SK_Ratio,Reactivity_Ratio,Cog_Gap,Archive_V,Archive_S,Helm_V,Helm_S,Shield_V,Shield_S
USA,1976,T+76,set_1,5.85,5.875,4.95,5.0,9.275,0.2776,0.843,1.061,0.28,9.7,4.4,8.7,5.4,10.3,4.2
USA,1977,T+77,set_1,5.85,5.875,4.95,5.0,9.275,0.2776,0.843,1.061,0.28,9.7,4.4,8.7,5.4,10.3,4.2
USA,1978,T+78,set_1,5.85,5.875,4.95,5.0,9.275,0.2776,0.843,1.061,0.28,9.7,4.4,8.7,5.4,10.3,4.2
USA,1979,T+79,set_1,5.375,5.375,5.7,5.0,7.55,0.2381,1.06,1.148,1.36,9.1,4.6,5.9,6.6,9.9,4.6
USA,1980,T+80,set_1,5.375,5.375,5.7,5.0,7.55,0.2381,1.06,1.148,1.36,9.1,4.6,5.9,6.6,9.9,4.6
USA,1981,T+81,set_1,5.65,5.7,5.2,5.25,8.775,0.2679,0.912,1.322,3.907,10.3,4.2,10.2,5.0,10.5,4.0
USA,1982,T+82,set_1,5.65,5.7,5.2,5.25,8.775,0.2679,0.912,1.322,3.907,10.3,4.2,10.2,5.0,10.5,4.0
USA,1983,T+83,set_1,5.975,5.95,4.725,5.25,9.825,0.2955,0.794,1.171,2.173,10.3,4.2,12.4,4.0,10.5,4.0
USA,1984,T+84,set_1,6.6,6.625,4.075,5.775,12.038,0.3567,0.615,1.163,0.647,14.0,3.0,13.1,4.0,10.5,4.0
USA,1985,T+85,set_1,6.6,6.625,4.075,5.775,12.038,0.3567,0.615,1.163,0.647,14.0,3.0,13.1,4.0,10.5,4.0
USA,1986,T+86,set_1,6.6,6.625,4.075,5.775,12.038,0.3567,0.615,1.163,0.647,14.0,3.0,13.1,4.0,10.5,4.0
USA,1987,T+87,set_1,6.6,6.625,4.075,5.775,12.038,0.3567,0.615,1.163,0.647,14.0,3.0,13.1,4.0,10.5,4.0
USA,1988,T+88,set_1,6.6,6.625,4.075,5.775,12.038,0.3567,0.615,1.163,0.647,14.0,3.0,13.1,4.0,10.5,4.0
USA,1989,T+89,set_1,7.025,7.0,3.5,5.95,13.5,0.4067,0.5,1.145,1.067,14.0,3.0,14.0,3.0,13.8,3.8
USA,1990,T+90,set_1,7.025,7.0,3.5,5.95,13.5,0.4067,0.5,1.145,1.067,14.0,3.0,14.0,3.0,13.8,3.8
USA,1991,T+91,set_1,7.025,7.0,3.5,5.95,13.5,0.4067,0.5,1.145,1.067,14.0,3.0,14.0,3.0,13.8,3.8
USA,1992,T+92,set_1,7.125,7.125,3.5,5.875,13.688,0.4082,0.491,1.047,-0.34,14.0,3.0,13.2,3.8,12.9,3.6
USA,1993,T+93,set_1,7.125,7.125,3.5,5.875,13.688,0.4082,0.491,1.047,-0.34,14.0,3.0,13.2,3.8,12.9,3.6
USA,1994,T+94,set_1,7.125,7.125,3.5,5.875,13.688,0.4082,0.491,1.047,-0.34,14.0,3.0,13.2,3.8,12.9,3.6
USA,1995,T+95,set_1,7.125,7.125,3.5,5.875,13.688,0.4082,0.491,1.047,-0.34,14.0,3.0,13.2,3.8,12.9,3.6
USA,1996,T+96,set_1,7.125,7.125,3.5,5.875,13.688,0.4082,0.491,1.047,-0.34,14.0,3.0,13.2,3.8,12.9,3.6
USA,1997,T+97,set_1,7.525,7.525,3.05,6.35,15.175,0.4612,0.405,1.044,-0.467,14.0,3.0,16.5,3.0,13.5,3.0
USA,1998,T+98,set_1,7.525,7.525,3.05,6.35,15.175,0.4612,0.405,1.044,-0.467,14.0,3.0,16.5,3.0,13.5,3.0
USA,1999,T+99,set_1,7.525,7.525,3.05,6.35,15.175,0.4612,0.405,1.044,-0.467,14.0,3.0,16.5,3.0,13.5,3.0
USA,2000,T+100,set_1,7.525,7.525,3.05,6.35,15.175,0.4612,0.405,1.044,-0.467,14.0,3.0,16.5,3.0,13.5,3.0
USA,2001,T+101,set_1,7.0,7.075,4.625,5.925,12.412,0.346,0.654,1.014,1.46,13.0,4.0,12.0,5.0,14.6,5.0
USA,2002,T+102,set_1,7.0,7.075,4.625,5.925,12.412,0.346,0.654,1.014,1.46,13.0,4.0,12.0,5.0,14.6,5.0
USA,2003,T+103,set_1,6.95,7.05,4.6,5.875,12.338,0.3446,0.652,0.977,0.7,13.0,4.0,12.0,5.0,14.2,5.0
USA,2004,T+104,set_1,6.95,7.05,4.6,5.875,12.338,0.3446,0.652,0.977,0.7,13.0,4.0,12.0,5.0,14.2,5.0
USA,2005,T+105,set_1,6.95,7.05,4.6,5.875,12.338,0.3446,0.652,0.977,0.7,13.0,4.0,12.0,5.0,14.2,5.0
USA,2006,T+106,set_1,6.95,7.05,4.6,5.875,12.338,0.3446,0.652,0.977,0.7,13.0,4.0,12.0,5.0,14.2,5.0
USA,2007,T+107,set_1,6.65,6.625,4.9,5.65,11.2,0.3174,0.74,1.033,0.693,13.0,4.0,12.0,5.0,11.5,5.0
USA,2008,T+108,set_1,5.225,5.475,6.6,4.775,6.488,0.205,1.205,1.228,3.82,9.5,5.0,6.3,7.0,11.5,5.0
USA,2009,T+109,set_1,5.725,5.75,6.05,4.9,7.875,0.2345,1.052,1.194,2.68,9.5,5.0,8.5,6.0,11.5,5.0
USA,2010,T+110,set_1,6.0,6.0,5.125,5.025,9.388,0.2761,0.854,1.067,1.687,9.7,4.8,10.0,5.0,12.3,4.2
USA,2011,T+111,set_1,6.0,6.0,5.125,5.025,9.388,0.2761,0.854,1.067,1.687,9.7,4.8,10.0,5.0,12.3,4.2
USA,2012,T+112,set_1,6.625,6.625,4.475,5.6,11.575,0.3345,0.675,0.95,-0.413,13.0,4.0,11.9,5.0,12.5,4.0
USA,2013,T+113,set_1,6.625,6.625,4.475,5.6,11.575,0.3345,0.675,0.95,-0.413,13.0,4.0,11.9,5.0,12.5,4.0
USA,2014,T+114,set_1,6.625,6.625,4.475,5.6,11.575,0.3345,0.675,0.95,-0.413,13.0,4.0,11.9,5.0,12.5,4.0
USA,2015,T+115,set_1,6.625,6.625,4.475,5.6,11.575,0.3345,0.675,0.95,-0.413,13.0,4.0,11.9,5.0,12.5,4.0
USA,2016,T+116,set_1,6.35,6.475,4.8,5.4,10.725,0.3087,0.741,0.853,-1.773,13.0,4.0,7.1,6.6,12.5,4.0
USA,2017,T+117,set_1,6.325,6.375,5.025,5.4,10.375,0.2991,0.788,0.833,-2.333,13.0,4.0,6.3,7.0,12.5,4.0
USA,2018,T+118,set_1,6.325,6.375,5.025,5.4,10.375,0.2991,0.788,0.833,-2.333,13.0,4.0,6.3,7.0,12.5,4.0
USA,2019,T+119,set_1,6.325,6.375,5.025,5.4,10.375,0.2991,0.788,0.833,-2.333,13.0,4.0,6.3,7.0,12.5,4.0
USA,2020,T+120,set_1,5.075,5.3,7.075,4.5,5.55,0.1838,1.335,1.141,2.0,9.5,5.0,1.8,8.6,11.5,5.0
USA,2021,T+121,set_1,5.55,5.625,6.275,4.725,7.262,0.2197,1.116,1.032,-0.06,9.5,5.0,4.5,7.4,11.5,5.0
USA,2022,T+122,set_1,5.55,5.625,6.275,4.725,7.262,0.2197,1.116,1.032,-0.06,9.5,5.0,4.5,7.4,11.5,5.0
USA,2023,T+123,set_1,5.55,5.625,6.275,4.725,7.262,0.2197,1.116,1.032,-0.06,9.5,5.0,4.5,7.4,11.5,5.0
USA,2024,T+124,set_1,5.375,5.675,6.6,4.75,6.825,0.207,1.163,1.0,-0.547,9.5,5.0,3.4,8.0,11.5,5.0
USA,2025,T+125,set_1,4.925,4.95,7.325,4.35,4.725,0.172,1.48,1.046,0.307,6.5,6.0,1.0,9.0,11.5,5.0
Ukraine,1931,T+0,set_7,5.0,5.0,7.5,5.0,5.0,0.1732,1.5,1.036,3.733,12.0,5.0,10.0,8.0,14.5,6.0
Ukraine,1932,T+1,set_7,4.5,4.25,8.125,4.75,3.0,0.1435,1.912,1.111,6.133,10.0,6.0,8.0,9.0,16.5,5.0
Ukraine,1933,T+2,set_7,4.375,3.75,7.25,4.125,2.938,0.1365,1.933,1.176,7.1,8.5,5.0,12.0,7.0,18.5,4.0
Ukraine,1934,T+3,set_7,5.625,5.75,4.875,5.125,9.062,0.2724,0.848,0.933,1.967,15.0,3.0,15.0,4.0,16.5,4.0
Ukraine,1935,T+4,set_7,6.125,6.625,4.375,5.75,11.25,0.3196,0.66,0.985,0.4,16.5,3.0,16.5,3.0,17.5,4.0
Ukraine,1936,T+5,set_7,6.0,6.625,4.875,5.75,10.625,0.2921,0.736,0.933,-0.067,15.5,4.0,13.5,5.0,17.5,4.0
Ukraine,1937,T+6,set_7,4.25,5.0,8.375,5.0,3.375,0.1381,1.675,0.815,-2.6,8.0,8.0,6.0,9.0,6.0,9.0
Ukraine,1938,T+7,set_7,4.875,5.375,7.0,5.0,5.75,0.1812,1.302,0.856,-2.0,9.0,7.0,10.0,7.0,10.0,7.0
Ukraine,1939,T+8,set_7,5.125,5.75,6.625,5.0,6.75,0.1971,1.152,1.01,-0.4,10.0,6.0,12.0,6.0,13.0,6.0
Ukraine,1940,T+9,set_7,5.875,6.625,6.0,5.25,9.125,0.2393,0.906,1.092,-0.6,13.0,5.0,15.0,5.0,15.5,5.0
Ukraine,1941,T+10,set_7,1.625,2.125,10.0,3.875,-4.312,0.0528,4.706,1.0,0.833,-2.5,10.0,-2.5,10.0,-0.5,10.0
Ukraine,1942,T+11,set_7,3.125,4.25,8.25,4.125,1.188,0.1086,1.941,1.083,3.5,4.5,7.0,3.0,8.0,12.5,7.0
Ukraine,1943,T+12,set_7,3.0,3.25,10.0,3.875,-1.812,0.0755,3.077,1.0,5.1,-2.0,10.0,2.5,10.0,11.5,10.0
Ukraine,1944,T+13,set_7,4.125,4.25,8.875,4.375,1.688,0.114,2.088,1.023,5.633,3.5,9.0,7.0,9.0,15.5,8.0
Ukraine,1945,T+14,set_7,4.875,5.125,6.875,5.125,5.688,0.1844,1.341,1.198,5.9,8.0,7.0,12.0,6.0,18.5,5.0
Ukraine,1946,T+15,set_7,4.5,4.625,7.75,4.75,3.75,0.1521,1.676,1.204,6.533,12.0,5.0,8.0,8.0,15.5,6.0
Ukraine,1947,T+16,set_7,4.625,4.625,7.625,4.75,4.0,0.1591,1.649,1.157,5.333,12.0,5.0,8.0,8.0,16.5,5.0
Ukraine,1948,T+17,set_7,5.875,6.0,5.125,5.25,9.375,0.2709,0.854,1.067,2.467,15.0,4.0,15.0,4.0,17.5,4.0
Ukraine,1949,T+18,set_7,6.375,6.625,4.375,5.5,11.375,0.3224,0.66,0.985,0.6,16.5,3.0,18.0,3.0,17.5,4.0
Ukraine,1950,T+19,set_7,6.75,7.125,4.125,5.75,12.625,0.3505,0.579,0.952,0.2,18.5,3.0,18.5,3.0,17.5,4.0
Ukraine,1951,T+20,set_7,6.625,7.0,4.25,5.75,12.25,0.3416,0.607,0.909,-0.4,18.5,3.0,18.5,3.0,17.5,4.0
Ukraine,1952,T+21,set_7,6.5,7.0,5.375,5.75,11.0,0.2881,0.768,0.893,-0.8,17.5,4.0,15.5,5.0,16.5,5.0
Ukraine,1953,T+22,set_7,6.125,7.125,5.5,6.0,10.75,0.2757,0.772,0.862,-2.267,14.5,5.0,10.5,7.0,14.5,6.0
Ukraine,1954,T+23,set_7,6.875,7.5,3.75,6.0,13.625,0.3819,0.5,1.111,0.2,16.5,3.0,17.5,3.0,16.5,4.0
Ukraine,1955,T+24,set_7,6.75,7.5,3.875,6.0,13.375,0.3707,0.517,1.053,-0.2,16.5,3.0,17.5,3.0,16.5,4.0
Ukraine,1956,T+25,set_7,6.0,7.125,5.0,6.125,11.188,0.2968,0.702,0.714,-3.7,13.5,5.0,11.5,6.0,13.5,5.0
Ukraine,1957,T+26,set_7,6.5,7.5,4.5,6.5,12.75,0.3448,0.6,0.833,-2.267,14.5,4.0,13.5,5.0,16.5,4.0
Ukraine,1958,T+27,set_7,7.0,7.5,4.5,6.5,13.25,0.3608,0.6,0.833,-3.067,15.5,4.0,13.5,5.0,16.5,4.0
Ukraine,1959,T+28,set_7,6.75,7.375,4.75,6.625,12.688,0.3428,0.644,0.972,-1.567,15.5,4.0,13.5,5.0,16.5,4.0
Ukraine,1960,T+29,set_7,6.5,7.25,5.125,6.625,11.938,0.3172,0.707,1.067,-1.167,15.5,4.0,13.5,5.0,16.5,4.0
Ukraine,1961,T+30,set_7,6.25,7.125,5.75,6.625,10.938,0.2846,0.807,1.071,-0.633,15.5,4.0,12.5,6.0,15.5,5.0
Ukraine,1962,T+31,set_7,5.625,6.5,6.5,6.5,8.875,0.2403,1.0,1.129,1.133,13.5,5.0,9.5,7.0,15.5,5.0
Ukraine,1963,T+32,set_7,5.5,6.375,6.375,6.5,8.75,0.2406,1.0,0.99,-0.133,13.5,5.0,6.5,8.0,15.5,5.0
Ukraine,1964,T+33,set_7,6.25,7.0,5.0,6.625,11.562,0.3144,0.714,0.897,-1.233,15.5,4.0,11.5,6.0,16.5,4.0
Ukraine,1965,T+34,set_7,7.25,7.75,3.75,5.875,14.188,0.3912,0.484,1.111,-1.3,18.5,3.0,18.0,3.0,20.5,3.0
Ukraine,1966,T+35,set_7,7.125,7.5,3.75,5.875,13.812,0.3861,0.5,1.111,-1.367,18.5,3.0,18.0,3.0,20.5,3.0
Ukraine,1967,T+36,set_7,6.875,7.5,4.125,5.75,13.125,0.3577,0.55,1.228,-0.067,18.5,3.0,18.0,3.0,20.5,3.0
Ukraine,1968,T+37,set_7,6.75,7.0,4.75,5.75,11.875,0.3245,0.679,0.972,-1.0,17.5,4.0,17.0,4.0,18.5,4.0
Ukraine,1969,T+38,set_7,6.625,7.0,5.0,5.75,11.5,0.3099,0.714,1.111,0.0,17.5,4.0,17.0,4.0,18.5,4.0
Ukraine,1970,T+39,set_7,6.375,6.625,5.25,5.625,10.562,0.289,0.792,1.133,0.1,17.0,4.0,14.0,5.0,17.5,4.0
Ukraine,1971,T+40,set_7,6.125,6.25,5.75,5.625,9.438,0.2646,0.92,1.173,0.967,14.0,5.0,14.0,5.0,17.5,4.0
Ukraine,1972,T+41,set_7,6.0,6.125,6.0,5.625,8.938,0.251,0.98,1.092,0.167,14.0,5.0,11.0,6.0,16.5,5.0
Ukraine,1973,T+42,set_7,6.0,6.25,6.0,5.625,9.062,0.251,0.96,1.092,0.367,14.0,5.0,11.0,6.0,16.5,5.0
Ukraine,1974,T+43,set_7,6.125,6.5,5.875,5.875,9.688,0.2629,0.904,1.131,0.833,14.0,5.0,12.5,6.0,15.5,5.0
Ukraine,1975,T+44,set_7,5.25,5.875,8.875,5.75,5.125,0.1545,1.511,0.851,-4.333,7.0,9.0,3.0,10.0,12.5,9.0
Ukraine,1976,T+45,set_7,5.75,6.125,7.375,6.125,7.562,0.208,1.204,0.991,-0.433,10.5,7.0,7.5,8.0,12.5,7.0
Ukraine,1977,T+46,set_7,5.5,5.75,7.25,6.125,7.062,0.2072,1.261,1.019,0.367,9.5,7.0,5.5,8.0,11.5,7.0
Ukraine,1978,T+47,set_7,5.25,5.375,8.0,6.0,5.625,0.1811,1.488,1.0,-0.6,6.0,8.0,2.0,9.0,8.5,8.0
Ukraine,1979,T+48,set_7,4.75,4.625,8.375,5.75,3.875,0.1606,1.811,1.057,1.133,5.0,8.0,-1.0,10.0,5.0,9.0
Ukraine,1980,T+49,set_7,5.0,5.0,7.875,6.0,5.125,0.1814,1.575,1.026,0.733,6.0,8.0,5.0,8.0,4.0,9.0
Ukraine,1981,T+50,set_7,3.875,4.0,8.75,5.125,1.688,0.1278,2.188,1.111,3.767,2.5,9.0,0.5,9.0,3.0,9.0
Ukraine,1982,T+51,set_7,3.125,3.375,9.5,4.5,-0.75,0.0962,2.815,1.087,4.4,-0.5,10.0,-3.0,10.0,-0.5,10.0
Ukraine,1983,T+52,set_7,3.875,4.125,8.125,4.875,2.312,0.138,1.97,1.184,6.367,3.5,8.0,4.5,8.0,3.5,8.0
Ukraine,1984,T+53,set_7,4.625,4.875,7.375,5.125,4.688,0.1737,1.513,1.225,6.7,6.5,7.0,7.5,7.0,7.0,7.0
Ukraine,1985,T+54,set_7,5.5,5.625,6.375,5.5,7.5,0.2288,1.133,1.264,6.133,9.0,6.0,12.0,5.0,10.0,6.0
Ukraine,1986,T+55,set_7,5.375,5.75,6.0,5.5,7.875,0.2371,1.043,1.19,5.133,9.0,6.0,12.0,5.0,10.0,6.0
Ukraine,1987,T+56,set_7,4.875,5.5,7.0,5.5,6.125,0.1954,1.273,1.344,7.133,8.0,7.0,10.0,6.0,10.0,6.0
Ukraine,1988,T+57,set_7,5.75,6.125,6.0,5.5,8.625,0.2477,0.98,1.296,6.333,9.0,6.0,13.0,5.0,13.0,5.0
Ukraine,1989,T+58,set_7,5.75,6.75,5.75,5.75,9.625,0.2604,0.852,0.977,2.867,11.0,5.0,6.0,8.0,11.0,6.0
Ukraine,1990,T+59,set_7,6.125,7.125,5.375,5.875,10.812,0.2882,0.754,0.805,0.767,11.0,5.0,6.0,8.0,10.0,7.0
Ukraine,1991,T+60,set_7,5.875,6.75,5.25,5.625,10.188,0.2802,0.778,0.833,-0.233,11.0,5.0,5.5,7.0,10.0,6.0
Ukraine,1992,T+61,set_7,5.875,6.75,5.625,5.625,9.812,0.2679,0.833,0.833,-1.367,11.0,5.0,4.5,8.0,10.0,6.0
Ukraine,1993,T+62,set_7,6.125,6.375,7.0,6.0,8.5,0.2339,1.098,0.856,-2.933,6.0,8.0,0.5,9.0,6.0,8.0
Ukraine,1994,T+63,set_7,6.125,6.125,5.875,6.5,9.625,0.2783,0.959,0.86,-1.933,9.5,6.0,5.0,7.0,6.0,7.0
Ukraine,1995,T+64,set_7,6.0,6.625,5.5,6.5,10.375,0.2901,0.83,0.862,-1.533,10.5,5.0,3.0,8.0,8.0,6.0
Ukraine,1996,T+65,set_7,6.375,6.625,6.0,6.5,10.25,0.2825,0.906,0.833,-2.267,9.5,6.0,1.0,9.0,7.0,7.0
Ukraine,1997,T+66,set_7,4.875,5.125,7.5,6.0,5.5,0.1896,1.463,1.036,0.8,9.5,6.0,-1.0,9.0,6.0,7.0
Ukraine,1998,T+67,set_7,4.625,4.625,7.75,5.75,4.375,0.174,1.676,1.053,1.667,6.0,7.0,-3.5,10.0,6.0,7.0
Ukraine,1999,T+68,set_7,6.25,6.375,5.5,5.875,10.062,0.2855,0.863,1.267,4.9,11.0,5.0,14.0,4.0,12.0,5.0
Ukraine,2000,T+69,set_7,6.75,7.0,5.125,6.375,11.812,0.3266,0.732,1.181,3.433,13.0,4.0,15.0,4.0,15.5,4.0
Ukraine,2001,T+70,set_7,6.5,7.375,5.5,6.375,11.562,0.3028,0.746,1.154,3.567,14.0,4.0,14.0,5.0,16.5,4.0
Ukraine,2002,T+71,set_7,6.5,6.75,6.875,6.0,9.375,0.2435,1.019,1.029,3.0,12.0,5.0,7.5,8.0,9.0,7.0
Ukraine,2003,T+72,set_7,5.125,5.125,8.125,6.125,5.188,0.1828,1.585,1.042,-0.233,6.0,8.0,-2.5,10.0,1.0,9.0
Ukraine,2004,T+73,set_7,6.125,5.875,7.125,6.25,8.0,0.2312,1.213,1.127,2.667,8.0,7.0,8.0,7.0,10.5,6.0
Ukraine,2005,T+74,set_7,6.25,6.375,6.375,6.25,9.375,0.2589,1.0,1.075,2.2,10.0,6.0,8.0,7.0,12.5,5.0
Ukraine,2006,T+75,set_7,6.5,6.875,5.625,6.625,11.062,0.3005,0.818,1.111,2.5,12.5,5.0,10.5,6.0,14.5,5.0
Ukraine,2007,T+76,set_7,6.5,7.125,5.75,6.75,11.25,0.2978,0.807,1.071,2.267,12.5,5.0,9.5,7.0,15.0,5.0
Ukraine,2008,T+77,set_7,7.25,7.125,5.0,6.75,12.75,0.3526,0.702,1.0,0.933,12.5,5.0,12.5,5.0,15.0,5.0
Ukraine,2009,T+78,set_7,6.5,6.5,6.625,6.75,9.75,0.2654,1.019,1.278,4.133,11.5,6.0,9.5,7.0,15.0,5.0
Ukraine,2010,T+79,set_7,6.75,7.25,5.75,6.75,11.625,0.3044,0.793,1.071,1.8,12.5,5.0,11.5,6.0,16.0,5.0
Ukraine,2011,T+80,set_7,7.5,7.25,5.625,7.25,12.75,0.3557,0.776,1.594,7.067,15.0,5.0,20.0,3.0,21.5,3.0
Ukraine,2012,T+81,set_7,7.625,7.25,5.625,7.25,12.875,0.347,0.776,1.333,4.6,15.0,5.0,18.0,4.0,20.5,4.0
Ukraine,2013,T+82,set_7,7.0,6.75,6.25,7.375,11.188,0.3033,0.926,1.31,4.3,13.0,6.0,15.0,5.0,17.5,5.0
Ukraine,2014,T+83,set_7,6.75,6.625,6.75,7.375,10.312,0.2759,1.019,1.333,5.033,13.0,6.0,13.0,6.0,17.5,5.0
United Kingdom,1900,T+0,set_1,7.125,7.475,3.175,6.3,14.575,0.4388,0.425,1.273,2.68,16.9,2.0,15.5,3.0,15.3,4.0
United Kingdom,1901,T+1,set_1,7.125,7.475,3.05,6.3,14.7,0.4471,0.408,1.157,2.347,16.9,2.0,15.5,3.0,15.3,4.0
United Kingdom,1902,T+2,set_1,7.125,7.475,2.925,6.3,14.825,0.4549,0.391,1.244,2.547,16.9,2.0,15.5,3.0,16.3,3.0
United Kingdom,1903,T+3,set_1,7.125,7.475,2.8,6.3,14.95,0.4633,0.375,1.344,2.747,16.9,2.0,15.5,3.0,17.3,2.0
United Kingdom,1904,T+4,set_1,7.125,7.475,2.8,6.3,14.95,0.4633,0.375,1.344,2.747,16.9,2.0,15.5,3.0,17.3,2.0
United Kingdom,1905,T+5,set_1,7.125,7.475,2.8,6.3,14.95,0.4633,0.375,1.344,2.747,16.9,2.0,15.5,3.0,17.3,2.0
United Kingdom,1906,T+6,set_1,7.1,7.475,2.8,6.3,14.925,0.4622,0.375,1.344,2.707,16.9,2.0,15.5,3.0,17.3,2.0
United Kingdom,1907,T+7,set_1,7.1,7.475,2.8,6.3,14.925,0.4622,0.375,1.344,2.707,16.9,2.0,15.5,3.0,17.3,2.0
United Kingdom,1908,T+8,set_1,7.125,7.475,3.05,6.3,14.7,0.4501,0.408,1.613,3.413,16.9,2.0,15.5,3.0,17.3,2.0
United Kingdom,1909,T+9,set_1,7.125,7.35,3.375,6.3,14.25,0.4304,0.459,1.333,2.693,16.9,2.0,14.5,4.0,17.3,2.0
United Kingdom,1910,T+10,set_1,7.0,7.1,3.375,6.3,13.875,0.4264,0.475,1.146,2.093,16.9,2.0,11.5,5.0,17.3,2.0
United Kingdom,1911,T+11,set_1,7.0,7.1,3.5,6.3,13.75,0.4212,0.493,1.25,2.427,16.9,2.0,11.5,5.0,17.3,2.0
United Kingdom,1912,T+12,set_1,7.0,7.1,3.5,6.3,13.75,0.4212,0.493,1.25,2.427,16.9,2.0,11.5,5.0,17.3,2.0
United Kingdom,1913,T+13,set_1,7.125,7.475,2.925,6.3,14.825,0.4555,0.391,1.244,2.547,16.9,2.0,14.5,4.0,17.3,2.0
United Kingdom,1914,T+14,set_1,7.0,7.4,4.875,6.4,12.725,0.3446,0.659,1.159,3.027,15.5,3.0,12.5,6.0,14.7,5.0
United Kingdom,1915,T+15,set_1,7.0,7.525,6.0,6.4,11.725,0.2948,0.797,1.092,2.493,14.5,4.0,11.5,7.0,12.7,7.0
United Kingdom,1916,T+16,set_1,7.0,7.525,6.25,6.475,11.512,0.2875,0.831,1.111,2.527,14.5,4.0,10.5,8.0,12.7,7.0
United Kingdom,1917,T+17,set_1,6.625,6.9,6.5,6.275,10.162,0.2651,0.942,1.129,3.193,13.5,4.0,9.5,8.0,12.7,7.0
United Kingdom,1918,T+18,set_1,7.0,7.525,5.875,6.525,11.912,0.3024,0.781,1.034,1.993,14.5,4.0,11.5,7.0,12.7,7.0
United Kingdom,1919,T+19,set_1,6.75,6.875,4.825,6.275,11.938,0.3389,0.702,1.312,3.367,15.5,3.0,10.5,6.0,12.4,4.6
United Kingdom,1920,T+20,set_1,6.625,6.75,4.7,6.15,11.75,0.3386,0.696,1.375,3.867,15.5,3.0,10.5,6.0,13.4,3.6
United Kingdom,1921,T+21,set_1,6.25,6.375,4.975,5.9,10.6,0.312,0.78,1.684,7.36,15.5,3.0,10.5,6.0,14.2,2.8
United Kingdom,1922,T+22,set_1,6.375,6.75,4.1,5.9,11.975,0.3542,0.607,1.587,5.293,15.5,3.0,11.5,5.0,14.2,2.8
United Kingdom,1923,T+23,set_1,6.375,6.75,3.975,5.9,12.1,0.3616,0.589,1.688,5.493,16.5,2.0,11.5,5.0,14.2,2.8
United Kingdom,1924,T+24,set_1,6.5,6.75,3.6,5.9,12.6,0.3831,0.533,1.577,4.693,16.5,2.0,12.5,4.0,14.2,2.8
United Kingdom,1925,T+25,set_1,6.75,6.75,3.475,5.9,12.975,0.3989,0.515,1.464,4.227,16.5,2.0,13.5,4.0,14.2,2.8
United Kingdom,1926,T+26,set_1,6.25,6.0,5.375,5.775,9.762,0.2939,0.896,1.591,7.087,15.5,3.0,9.5,6.0,13.0,4.0
United Kingdom,1927,T+27,set_1,6.75,6.625,3.625,5.9,12.7,0.3913,0.547,1.556,4.853,16.5,2.0,13.5,4.0,14.0,3.0
United Kingdom,1928,T+28,set_1,6.75,6.75,3.5,5.9,12.95,0.3974,0.519,1.444,4.187,16.5,2.0,13.5,4.0,14.0,3.0
United Kingdom,1929,T+29,set_1,6.75,6.75,3.625,5.9,12.825,0.3905,0.537,1.556,4.52,16.5,2.0,13.5,4.0,14.0,3.0
United Kingdom,1930,T+30,set_1,6.0,6.375,4.375,5.9,10.95,0.33,0.686,1.765,7.387,16.5,2.0,11.5,5.0,14.0,3.0
United Kingdom,1931,T+31,set_1,5.425,5.75,5.475,5.775,8.588,0.2654,0.952,1.535,7.607,14.5,3.0,7.5,7.0,14.0,3.0
United Kingdom,1932,T+32,set_1,5.75,6.0,4.875,5.775,9.762,0.2975,0.812,1.754,7.887,14.5,3.0,11.5,5.0,14.0,3.0
United Kingdom,1933,T+33,set_1,5.75,6.25,4.25,5.775,10.638,0.3255,0.68,1.875,7.687,15.5,2.0,12.5,4.0,14.0,3.0
United Kingdom,1934,T+34,set_1,6.5,6.375,3.875,5.775,11.888,0.3676,0.608,1.778,7.02,16.5,2.0,13.5,4.0,14.0,3.0
United Kingdom,1935,T+35,set_1,6.5,6.625,4.0,5.775,12.012,0.3609,0.604,1.667,6.153,16.5,2.0,13.5,4.0,13.0,4.0
United Kingdom,1936,T+36,set_1,6.25,6.625,4.125,5.775,11.638,0.3465,0.623,1.569,5.553,16.5,2.0,11.5,5.0,12.0,4.0
United Kingdom,1937,T+37,set_1,6.75,6.75,3.625,6.025,12.888,0.3934,0.537,1.354,4.087,16.5,2.0,13.5,4.0,13.5,4.0
United Kingdom,1938,T+38,set_1,6.5,6.75,3.875,6.025,12.388,0.3701,0.574,1.053,2.753,16.5,2.0,11.5,5.0,11.5,5.0
United Kingdom,1939,T+39,set_1,6.875,7.15,4.875,6.4,12.35,0.3414,0.682,1.042,2.427,15.5,3.0,12.5,6.0,12.7,6.0
United Kingdom,1940,T+40,set_1,7.375,7.525,7.0,7.0,11.4,0.2741,0.93,1.078,2.507,13.5,5.0,12.0,8.0,12.1,8.0
United Kingdom,1941,T+41,set_1,7.375,7.65,7.0,7.0,11.525,0.2741,0.915,1.078,2.173,13.5,5.0,12.0,8.0,12.1,8.0
United Kingdom,1942,T+42,set_1,7.375,7.65,7.0,6.925,11.488,0.2731,0.915,1.078,2.113,13.5,5.0,12.0,8.0,11.8,8.0
United Kingdom,1943,T+43,set_1,7.375,7.65,7.0,6.9,11.475,0.2727,0.915,1.078,2.093,13.5,5.0,12.0,8.0,11.8,8.0
